layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,rmse,n_points,porosity,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m,sample_type,sample_type_source,oc,texture_lab,bd
KSSL_190702,KSSL_31008.0,silt loam,0.0872319034592967,1.330871939182004,0.0098390533611499,0.5236383613730605,10.8,67.1,22.1,,2.5,,,0.0104824746896628,6,0.4830188679245283,8.27820167443373e-22,0.5163117760393819,0.1324964271188369,2.4924497866189523,0.1107447070871996,0.0079838220954486,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.4,sil,1.37
KSSL_195214,KSSL_31846.0,loamy sand,0.5527132251444892,1.2732321648055491,5.524170835672328e-11,0.3394527874266754,79.9,13.8,6.3,,56.5,32.514439,-106.80028,0.0196351912395246,6,0.3584905660377359,0.0067199378045163,0.3389036166263903,0.4044446055161467,1.0100000000001406,0.3038095368558267,0.0193032399688557,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,lcos,1.7
KSSL_197491,KSSL_32241.0,sandy loam,1.420741029470418,1.146570008432045,3.54135128039963e-17,0.4548460740113179,59.1,26.3,14.6,,11.0,39.135368,-120.21872,0.0105546241593765,6,0.4792452830188678,3.8412241862255417e-19,0.4546753276762439,1.3203475009622556,1.010000000000001,0.1469933851649761,0.0103786994159542,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",2.0,fsl,1.38
KSSL_197696,KSSL_32317.0,silty clay loam,0.0434113585952271,1.185479049534128,0.0404738369403806,0.4701602515497964,3.4,58.7,37.9,,87.5,,,0.0040911086836584,6,0.3358490566037735,0.1681930377986966,0.4704863355799696,0.019218449920575,1.010000000000037,0.4229816099692381,0.0032974768889002,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.6,sicl,1.7600000000000002
KSSL_211746,KSSL_35015.0,loamy sand,0.1636642458371632,1.6239236071641874,0.0768934512494895,0.3810878409146875,84.1,5.1,10.8,,76.5,41.472214,-101.67149,0.0058625690903822,6,0.3999999999999999,0.0651920166618156,0.3800026860321894,0.2656941590801644,10.99999999904071,0.0426832639838285,0.0048342906846992,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,lfs,1.59
KSSL_206373,KSSL_34043.0,silty clay loam,0.1068943217912539,1.3360407875491225,0.2060008646421031,0.4359084315491333,15.3,48.1,36.6,,7.0,28.66264,-97.552223,0.0041815078083564,6,0.3924528301886791,0.1828432563772843,0.4353354568429991,0.15513026591782,1.7435945021398729,0.1446953907706583,0.0040620316418364,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",3.2,sicl,1.61
KSSL_181374,KSSL_29369.0,silty clay loam,0.0227765679067911,1.8041423103417809,0.1801782874359375,0.4288514122015048,0.5,66.9,32.6,,38.5,34.236195,-89.898529,0.0068672032704921,6,0.3886792452830189,0.1888839060726913,0.4328148457976185,0.0119914049249122,1.3176750477489962,0.9639351246525738,0.0066676811710618,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,sicl,1.62
KSSL_195227,KSSL_31848.0,sandy loam,1.3829997918440298,1.3128772593329012,0.0338519276055006,0.3512737235514071,80.8,6.5,12.7,,83.0,32.610268,-106.79639,0.0079852888318001,6,0.369811320754717,0.0374957225387623,0.3512222473321032,1.1256928100779715,1.010000000000273,0.332921348533981,0.0078994234996764,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,fsl,1.67
KSSL_193748,KSSL_31569.0,silt loam,0.0149326156838365,1.6505132613007536,0.0563368738968165,0.4275276377730958,8.2,76.3,15.5,,16.5,40.911388,-77.696114,0.0064811829966808,6,0.430188679245283,0.0882860637286472,0.4306954262138877,0.006925033239853,1.2813533600781508,0.98,0.0057659558615767,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.7,sil,1.51
KSSL_206387,KSSL_34044.0,sandy clay loam,0.2591382325517159,1.0972638922803897,0.0544887660970921,0.4000937214468142,50.9,17.0,32.1,,167.0,28.647194,-97.61953,0.0082468163543755,6,0.3396226415094339,0.0342143633895043,0.3981686380491014,0.3483877332732422,4.221333764400096,0.02,0.0074588867931566,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,scl,1.75
KSSL_107832,KSSL_17220.0,silt loam,0.0372177958970783,1.7575477216863504,0.0367781340335669,0.3907990033338756,24.8,67.5,7.7,,28.0,45.466942,-88.585884,0.0083575299869866,6,0.3773584905660377,0.0496616407407254,0.3974431767680827,0.0181369605436287,1.2582813323457676,0.98,0.0055194866960835,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.29,sil,1.65
KSSL_15950665,KSSL_75745.0,silty clay loam,0.2013823064323995,1.1242942980328607,7.935591363723955e-22,0.3902468640018264,16.1,51.1,32.8,,36.5,44.5256,-99.460098,0.0161515843201764,6,0.4150943396226415,2.8788487514366156e-25,0.3892000317987983,0.16292990115301,1.01,0.1288068022534416,0.0158024538127839,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.6,sicl,1.55
KSSL_197483,KSSL_32238.0,sandy loam,1.1664138606053396,1.1958188508327918,1.2883755256898249e-12,0.3224992788069687,76.4,16.6,7.0,,111.5,38.849998,-119.93333,0.0058876184505577,6,0.3396226415094339,5.201644497573525e-12,0.322453055325628,1.0639348336126568,1.0100000312146578,0.1971904912491847,0.0057778939154873,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,cosl,1.75
KSSL_192657,KSSL_31338.0,silty clay,0.0037395401821571,1.284091046692133,1.4041390898087645e-21,0.4024789020430023,3.9,55.9,40.2,,49.5,39.700474,-96.162941,0.0137926240918627,6,0.3433962264150944,0.0003483590605133,0.4041272700851386,0.0017447467961244,1.01,0.4011489268933087,0.0134285401174596,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.5,sic,1.7399999999999998
KSSL_149351,KSSL_23387.0,loam,0.1179915246489872,1.4012595729321216,0.094868349409136,0.4497777002794276,34.5,42.2,23.3,,11.0,,,0.0114617901569964,6,0.4792452830188678,0.1360660183151567,0.4472860894835344,0.0305908466420862,1.01,0.9228542107713936,0.0082788068800266,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.62,l,1.38
KSSL_110054,KSSL_17571.0,sandy loam,0.3290354794272374,1.4222768488454554,0.0069346603867536,0.3700797862253129,70.5,25.1,4.4,,97.5,45.57777,-91.628494,0.0117191323543194,6,0.3886792452830189,0.0017779029237708,0.3692455043762375,0.427319698847088,10.99992422749039,0.0345232586738466,0.0108558306160097,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.19,sl,1.62
KSSL_105907,KSSL_16910.0,loamy sand,0.0384249087210468,2.15988031844514,0.0750646907969043,0.3411443934803093,83.9,3.5,12.6,,6.5,34.440647,-103.58688,0.0180115184843201,6,0.3660377358490565,0.0768083890278452,0.3511980922854505,0.0266977913801475,1.473625532839385,0.98,0.0161056055446261,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.25,lfs,1.6800000000000002
KSSL_197499,KSSL_32242.0,silty clay loam,0.0181270065223382,1.227682974978111,3.0813585810952114e-22,0.4374690461926345,5.5,66.3,28.2,,67.5,34.283333,-91.349998,0.0146202980662943,6,0.3433962264150944,1.331234715884403e-16,0.440588855990597,0.0136908559098595,1.01,0.248735917096344,0.0136687836311597,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,sicl,1.7399999999999998
KSSL_164090,KSSL_25820.0,sandy loam,0.1204970277403703,1.5148030957978451,0.0847451684593961,0.3847361905106097,53.8,28.1,18.1,,78.0,46.306026,-105.97742,0.0087043237090161,6,0.3999999999999999,0.0584026589856976,0.380122369440014,0.2174390221138488,10.999999999996582,0.0312765134252077,0.0037034837749296,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",,fsl,1.59
KSSL_153933,KSSL_24183.0,silt loam,0.035965724491113,1.2373338167406849,7.138368326931423e-17,0.4098766824497599,13.0,64.2,22.8,,25.5,45.210274,-123.11528,0.007739636339796,6,0.4452830188679245,6.422289875880817e-21,0.4137256694784489,0.0283783404323851,1.01,0.2546800709935002,0.0061893467534234,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.6,sil,1.47
KSSL_184697,KSSL_29928.0,silt loam,0.0202373443268906,1.1937472004881804,9.824363788228084e-21,0.3799244640323828,9.2,65.3,25.5,,84.0,38.232777,-87.3125,0.0144474684803875,6,0.290566037735849,0.1663414997998203,0.3796432445993198,0.0044916096687807,1.01,0.97999999999992,0.0138888568747238,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,sil,1.88
KSSL_195236,KSSL_31849.0,sandy loam,0.0637393816519953,1.5613813863358112,0.09119386249787,0.3937730970045421,72.7,15.2,12.1,,82.5,32.588604,-106.84361,0.0124036394380863,6,0.4264150943396226,0.110870842841381,0.3993035949955865,0.0235387252042911,1.0755987555308293,0.9799999999999712,0.0097123611946535,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,sl,1.52
KSSL_15747849,KSSL_40635.0,loam,0.2336756592688751,1.3540347406839044,0.0371732496191446,0.5370745903329522,33.3,49.7,17.0,,48.5,,,0.0084483016289782,6,0.5660377358490567,0.0620484549109992,0.5367659650194103,0.135771232176465,1.01,0.4593793212816747,0.0075501066056622,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",2.3,l,1.15
KSSL_186808,KSSL_30329.0,sandy loam,0.1582936197718173,1.2634439650641034,3.1683414854748966e-26,0.30641464308394,62.8,30.2,7.0,,54.5,41.800007,-81.066673,0.0094580289870022,6,0.3283018867924527,3.85708310149508e-33,0.306017064995249,0.1042092424131148,1.01,0.2941968172673355,0.0077381043301697,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,fsl,1.78
KSSL_15950542,KSSL_75724.0,loamy sand,0.2774678606548791,1.2542760083943043,2.757191504986254e-19,0.3999773767807004,86.8,8.7,4.5,,82.0,43.200199,-100.7208,0.0171308799255106,6,0.4226415094339623,5.6345431167740205e-14,0.399616670709228,0.218784660514086,1.01,0.2661220284412053,0.0166384971437671,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,lfs,1.53
KSSL_195205,KSSL_31845.0,clay loam,0.4014522315789074,1.0984965032196317,3.727358558225198e-20,0.3855251730053846,34.1,30.4,35.5,,7.0,32.66777,-106.77194,0.0129217570259626,6,0.4075471698113208,8.060476727410946e-16,0.3851838869614425,0.3586388345708917,1.01,0.0997182366990748,0.0127816557976967,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.8,cl,1.5699999999999998
KSSL_190696,KSSL_31008.0,silty clay loam,0.0893966848919876,1.5863408437051771,0.1453848332378307,0.5561179003480425,10.8,58.0,31.2,,2.5,,,0.0103813963290045,6,0.4339622641509434,0.1067822497513659,0.5482447928381787,0.1629638142610465,4.360830387331278,0.0857832023765624,0.0047163853078904,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.4,sicl,1.5
KSSL_192639,KSSL_31335.0,silt loam,0.0277396957975441,1.7902709748626695,0.1492280920594388,0.4502488913159845,2.8,76.0,21.2,,125.5,34.783333,-90.816666,0.0068102287937521,6,0.4264150943396226,0.159631309080534,0.4556671642356782,0.0141050720105211,1.288362821722144,0.98,0.0055936293728339,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.1,sil,1.52
KSSL_181184,KSSL_29349.0,loamy sand,0.0226959834559561,4.660132045208753,0.0542500009999994,0.3362881399461698,84.7,8.5,6.8,,24.0,32.596363,-106.76321,0.0173260821407852,6,0.3924528301886791,0.054250001,0.3364239066536542,0.0206962338339623,4.151929539064925,0.9799999999999572,0.017305950796218,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,lfs,1.61
KSSL_15950566,KSSL_75728.0,clay loam,0.4417665390552997,1.1265992128403206,9.728038334547045e-09,0.4124520440782083,31.1,35.6,33.3,,35.0,43.732101,-98.693802,0.0074226808756855,6,0.4339622641509434,5e-324,0.4122641627159924,0.5190364129927705,5.685317872288096,0.0215750027597649,0.0073333024217088,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.4,cl,1.5
KSSL_15950649,KSSL_75742.0,clay loam,0.1555502952084486,1.200197714492867,6.23779420242167e-20,0.4453600083609335,25.1,46.9,28.0,,98.0,45.029202,-99.113403,0.0085142718722826,6,0.4716981132075472,3.530586184548184e-19,0.445334309925578,0.1244236000539368,1.01,0.2094133887039367,0.0075310591488174,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.5,cl,1.4
KSSL_107787,KSSL_17214.0,sandy loam,0.0940296280141792,1.384148234467133,0.0421352231022835,0.2493807001360814,74.0,18.1,7.9,,197.5,45.521385,-88.485046,0.0138890766478456,6,0.241509433962264,0.02210730928085,0.2406741946487722,0.1417336430221996,6.007841839206394,0.045517536631183,0.0122222532140072,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.05,sl,2.01
KSSL_192662,KSSL_31339.0,silt loam,0.0515057865831104,1.415938093755249,0.0719192653136599,0.4253665910578634,5.8,71.8,22.4,,9.0,39.786335,-99.329529,0.015717307947668,6,0.4679245283018868,0.1193600486536733,0.4297967687950068,0.0150537226581854,1.0100000000000404,0.9799999999999324,0.0126790498112315,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.9,sil,1.41
KSSL_190685,KSSL_31006.0,silt loam,0.1496986130820894,1.279651041305789,0.0538627557224722,0.5625074083646165,11.3,62.4,26.3,,7.5,,,0.0195529214933679,6,0.3962264150943395,3.7455598050238016e-10,0.5541040699510354,0.2393898767234687,10.233369629237671,0.0200000182183307,0.0144753250081516,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.4,sil,1.6
KSSL_15950588,KSSL_75732.0,clay loam,0.0015101710678206,1.383037274342526,1.1615975738889638e-18,0.2833526711259018,33.9,37.4,28.7,,84.0,44.073002,96.530197,0.0264938731670014,6,0.3169811320754716,8.343880500267625e-07,0.2855548478040182,0.0003872275764459,1.01,0.877512612096589,0.0261957079720333,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.5,cl,1.81
KSSL_153957,KSSL_24188.0,loam,0.4542719430527901,1.0446782843995714,9.771691505103142e-15,0.3759458990262199,47.2,37.1,15.7,,36.0,41.581257,-119.73465,0.0041989275321248,6,0.3962264150943395,2.6336976025025673e-13,0.3759197301648495,0.4388765859473192,1.0100000000000455,0.0445195178130572,0.0041760070450043,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,l,1.6
KSSL_15950505,KSSL_75718.0,silt loam,0.1628209769113004,1.174291536283557,8.799478876770382e-17,0.4249777767119009,25.7,51.6,22.7,,119.0,43.504799,-96.762001,0.0132466355806241,6,0.4528301886792453,6.648564753160377e-22,0.4240547828307692,0.1262130046820213,1.01,0.1834540427769868,0.0123259196510917,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.0,sil,1.45
KSSL_15747834,KSSL_40633.0,silty clay loam,0.0558723207324214,1.5422900564084134,0.1111208730861542,0.4562265861469272,17.9,54.6,27.5,,4.5,38.36647,-112.64291,0.0166858385353138,6,0.490566037735849,0.1379451464633631,0.4611305274539613,0.020429061321055,1.0540639899460484,0.979999999999989,0.0151176306098131,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.7,sicl,1.35
KSSL_184703,KSSL_29929.0,silt loam,0.0295408272823859,1.59195572657251,0.117291547797083,0.4225629149399093,3.4,74.3,22.3,,18.5,38.070278,-87.435555,0.009859134765831,6,0.3811320754716981,0.1387834014060568,0.4283457064273987,0.0120550006421399,1.1229043518556,0.98,0.0075550130461607,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,sil,1.64
KSSL_193762,KSSL_31571.0,silty clay,0.0007611715033847,1.6177343750594573,5.860642137876184e-17,0.354272759452063,14.4,40.4,45.2,,91.0,40.720554,-77.934166,0.0159062082094781,6,0.3773584905660377,0.2603999494929725,0.3542522491210259,0.0040678123207867,10.999999999999998,0.9767695419210592,0.0157644386218452,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,sic,1.65
KSSL_198135,KSSL_32397.0,loam,0.0887743170454929,1.2287943919220357,9.312121959279279e-27,0.3472534984488579,40.2,48.7,11.1,,52.0,46.804974,-116.85367,0.0107445017058109,6,0.3773584905660377,3.988413142146366e-20,0.349366399363461,0.067101400940217,1.01,0.2475236934089118,0.0093781653843535,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,l,1.65
KSSL_197697,KSSL_32317.0,silty clay loam,0.0717527924683883,1.3856133166556797,0.1596958418868941,0.4948827491288795,1.8,67.3,30.9,,105.5,,,0.0010052556181742,6,0.4415094339622641,0.1620625842020898,0.495015813642419,0.0690269727959546,1.3591148661321917,0.2917342452533824,0.0009946828699215,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.4,sicl,1.48
KSSL_181367,KSSL_29368.0,silt loam,0.023297446399284,1.7681021324034094,0.1253345738521631,0.4371262941939783,1.5,76.4,22.1,,48.0,34.255165,-89.873558,0.011269382693835,6,0.4377358490566038,0.100878170387423,0.4304114145805185,0.039934224574158,10.999999911687237,0.0444240470281213,0.0102475329345984,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,sil,1.49
KSSL_15950626,KSSL_75738.0,sandy loam,0.0816136345456798,1.248490909533212,3.924167104965348e-14,0.4215989252247533,64.6,15.9,19.5,,175.0,45.796299,-100.7805,0.0212327546469012,6,0.4490566037735849,0.0023375064820825,0.4225950418535527,0.0587872140367435,1.01,0.2731677237132887,0.0206268796627377,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,fsl,1.46
KSSL_15769441,KSSL_43791.0,clay,0.1706054578813244,1.7426207930151896,0.3628800009999999,0.5361404972331938,10.5,27.7,61.8,,14.0,45.303555,-123.37746,0.0106306790929528,6,0.4943396226415094,0.3628800009999999,0.5334022893447039,0.2323953178944859,10.999999999998735,0.0605154213205745,0.0082669408346611,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",2.6,c,1.34
KSSL_15950503,KSSL_75718.0,sandy loam,2.1379572199238455,1.2879021461371056,0.0676023096329134,0.4337708176793405,55.0,30.5,14.5,,52.0,43.504799,-96.762001,0.0155956053089496,6,0.4566037735849056,0.0688848352223053,0.4337707161004117,1.9747194992822896,1.044826011787205,0.2819829775530267,0.0155949664243401,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.7,fsl,1.44
KSSL_118549,KSSL_18823.0,clay loam,0.0351893332362725,1.477874970115877,0.1436910606148601,0.4344510841747111,44.7,25.9,29.4,,93.0,35.878139,-76.658012,0.0082241362144542,6,0.3471698113207547,0.1733021547600115,0.4395844692294512,0.0124698187530768,1.031935131680432,0.9384151134780456,0.0076328116528606,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.26,cl,1.73
KSSL_15769480,KSSL_43795.0,silty clay loam,0.6181133228980675,1.2265506426743469,0.1000235916907184,0.6159526599567224,9.9,56.0,34.1,,39.0,45.289513,-123.35818,0.0181331749911393,6,0.6490566037735849,0.1246379395306379,0.6154773775097486,0.4511697517089774,1.0100000000000218,0.2641327759770861,0.0178329958978018,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",3.5,sicl,0.93
KSSL_211758,KSSL_35017.0,clay loam,12.36219490961995,1.071862801616221,3.612295887161705e-21,0.5519848397509415,36.5,30.4,33.1,,9.5,41.704082,-101.43115,0.0117596813127781,6,0.5811320754716982,4.971628998152305e-16,0.5519585395301703,12.221027466077532,1.010000005866142,0.0712548536263141,0.0117452048891283,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",4.4,cl,1.11
KSSL_15747827,KSSL_40631.0,sandy clay loam,4.78892976820827,1.136047274624108,1.3395031967438711e-19,0.5161774791268349,46.5,27.9,25.6,,25.5,41.661983,-115.32397,0.0101327256479302,6,0.5433962264150943,1.1429711763055325e-12,0.5161532418051039,4.685354113294922,1.010000224780062,0.1351102674681529,0.0101044748256404,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",2.0,scl,1.21
KSSL_15747885,KSSL_40642.0,clay loam,0.257306525863153,1.192603070023117,1.3596781318840392e-23,0.4914795757702382,32.4,40.1,27.5,,25.0,41.343555,-111.18786,0.017651777236764,6,0.5207547169811321,7.06328384050617e-23,0.4910742234051369,0.2117528583862555,1.01,0.1993103619056442,0.0170410371929401,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.5,cl,1.27
KSSL_195232,KSSL_31849.0,loamy sand,1.3545901250128436,1.2927395137236826,6.7395764635064516e-18,0.3510111125815875,84.6,8.6,6.8,,5.0,32.588604,-106.84361,0.0201233393734177,6,0.369811320754717,5.370283390977248e-18,0.3507879781835743,1.1606052078234168,1.0100000000000062,0.2993839786164095,0.0199455759308235,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.3,ls,1.67
KSSL_152998,KSSL_24010.0,clay loam,0.021866449861742,2.295955393680156,0.1327181446645791,0.4158700184221081,27.4,45.5,27.1,,7.5,,,0.0159508240684948,6,0.4679245283018868,0.1334669028834179,0.4209346120544221,0.0152645312135883,1.6737422694742152,0.98,0.0155710223798114,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.9,cl,1.41
KSSL_184642,KSSL_29922.0,clay loam,0.00178036943611,1.482569197876188,6.144537784969141e-14,0.3950526079082784,23.5,45.1,31.4,,191.5,39.042778,-87.054443,0.0182667105784482,6,0.3094339622641509,5.252109848351994e-18,0.3967138951356493,0.0005119832735904,1.124912189346956,0.98,0.0181226175022396,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.5,cl,1.83
KSSL_181120,KSSL_29344.0,sandy loam,0.0229435641646517,2.918461635182225,0.1360000009999999,0.4581448816601231,61.4,22.2,16.4,,147.5,32.548763,-106.76363,0.0187888162612234,6,0.4528301886792453,0.1360000009999999,0.4556289556993889,0.0347608358693232,10.99999999997601,0.1237104304149542,0.0182325139228945,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,fsl,1.45
KSSL_195260,KSSL_31854.0,clay,0.5439921474531692,1.0887231656091203,2.0108760691164107e-21,0.49265758719308,1.7,26.7,71.6,,4.0,32.540001,-106.86139,0.0151119677747359,6,0.5207547169811321,2.0022684814410402e-17,0.4922686004130326,0.4955735554139447,1.01,0.0893841457498784,0.0149553030458261,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",2.1,c,1.27
KSSL_190736,KSSL_31012.0,silty clay loam,0.020782157827112,1.4384235928977116,0.1873477712922522,0.3906361209962342,17.0,44.1,38.9,,2.5,,,0.0057441920357768,6,0.3773584905660377,0.2163665695779048,0.3940778186162144,0.0069297628180303,1.010000064265545,0.979999999906858,0.0048105081602363,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",3.4,sicl,1.65
KSSL_15812448,KSSL_50360.0,silty clay loam,0.1198802977595904,1.7197608223120926,0.2460054976561243,0.654590835588309,4.9,62.1,33.0,,59.0,37.590195,-102.61552,0.0214838498810557,6,0.4264150943396226,0.2145614848085596,0.646035689952929,0.2043188282430015,10.99999999999961,0.0430982845000423,0.0149352801027244,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,sicl,1.52
KSSL_186816,KSSL_30330.0,silty clay loam,0.0260139391105831,1.930052340316036,0.1923315029155572,0.4309445117674157,5.7,57.1,37.2,,38.0,35.139362,-86.191109,0.0099811234958335,6,0.4377358490566038,0.1966617955192482,0.4362214321156628,0.0149833368791682,1.360504570387739,0.979999999813723,0.0097732097522726,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.4,sicl,1.49
KSSL_190692,KSSL_31007.0,loam,0.0815897933829649,1.4864405255927122,0.1164854322429099,0.4942086549060756,33.6,44.8,21.6,,38.5,,,0.0062591392881565,6,0.3584905660377359,0.0694633318328079,0.4891341038696571,0.1486029236588635,3.0739973756477195,0.0996049022117815,0.0026815674702597,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",0.2,l,1.7
KSSL_15747894,KSSL_40644.0,silty clay loam,0.026863365322378,1.5191431104144613,0.0405935664645412,0.6822667742916786,7.7,62.5,29.8,,39.0,40.424221,-112.39259,0.0201460261762776,6,0.7396226415094339,0.0874803809412645,0.6915933834439023,0.0139810256324555,1.1263913850846865,0.7222915919831956,0.0194827223366455,undisturbed,"KSSL method codes: wet end on natural clods (DbWR1/4B1c), dry end sieved <2 mm (3C1/3C2)",1.1,sicl,0.6900000000000001
