layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,bd,lat,lon,source_db,rse_alpha,rse_n,oc,sample_type,sample_type_source,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
Florida_ksat_data_5458,Florida_dataset918,sand,0.2377112494072899,4.480186166,0.037592721,0.326421907,98.5,1.2,0.3,26.05,34.0,1.55,30.18351,-82.5928,Florida_database,0.0268479139084727,0.0921667993320791,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0261950009999999,0.3198070465907431,0.309997787143726,9.60207666411409,0.2062485288722505,0.0064784527392568
Florida_ksat_data_5459,Florida_dataset918,sand,0.1957328392468376,1.74621338,0.041389394,0.367254752,93.5,2.8,3.7000000000000006,3.013333,53.0,1.53,30.18351,-82.5928,Florida_database,0.1270495248365382,0.136523680398226,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0267750985421795,0.3511486236157335,0.3092433065353899,6.331333690684941,0.0787659381143787,0.005647484527439
Florida_ksat_data_546,Florida_dataset96,sand,0.573311306511398,4.055589847,0.03065408,0.405846867,98.9,0.2,0.8999999999999999,105.0,162.5,1.59,27.75415,-80.392,Florida_database,0.0511001853601547,0.1669061819604874,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0057240009999999,0.4050591482101532,0.842572324798453,10.999999995145124,0.1279996740743864,0.0146327803278141
Florida_ksat_data_5460,Florida_dataset918,sand,0.1873948608342298,1.539151892,0.046164763,0.369517661,92.9,3.2,3.899999999999999,0.916667,63.0,1.54,30.18351,-82.5928,Florida_database,0.19166444000755,0.1871572640238458,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0209693688323381,0.3533462623385064,0.2998558730219975,6.150389003536841,0.0571404125228868,0.0072548492692965
Florida_ksat_data_5461,Florida_dataset918,sand,0.1966774169568609,2.628468937,0.080270346,0.36907214,94.4,3.0,2.6,3.286667,102.5,1.56,30.18351,-82.5928,Florida_database,0.1228408372077324,0.3081401994221766,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0531960009999999,0.3543985367330823,0.2866875628432243,8.231216859548308,0.1083154548527415,0.0131278947635027
Florida_ksat_data_5462,Florida_dataset918,sand,0.2509292087512045,1.844780579,0.067404569,0.429217397,91.9,5.6,2.5,7.9,151.0,1.41,30.18351,-82.5928,Florida_database,0.1299573096877196,0.1501034400555271,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0551495760138738,0.4081970549485458,0.3694526546938575,7.129087693776499,0.0834549396936747,0.0075495027431448
Florida_ksat_data_5463,Florida_dataset918,sand,0.1366268771700835,1.874721501,0.067327849,0.403479835,90.3,7.8,1.9,3.27,184.0,1.52,30.18351,-82.5928,Florida_database,0.0539774026453735,0.0642179058543571,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0606849400806817,0.3966022528992882,0.191202634613399,2.807611518077887,0.2358017823891195,0.0033659959947174
Florida_ksat_data_5464,Florida_dataset919,sand,0.1967576203902454,2.90154431,0.045140564,0.387313905,91.6,7.000000000000001,1.4,10.23,10.0,1.536667,29.9086,-82.5999,Florida_database,0.0651903026833665,0.1635637041768435,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0200280009999999,0.3748674262326501,0.2849893354578287,7.24740386369846,0.1459881801975981,0.0089250820860643
Florida_ksat_data_5465,Florida_dataset919,sand,0.3062495291460386,1.92170626,0.028927713,0.382467993,95.2,4.2,0.6,14.15,52.0,1.53,29.9086,-82.5999,Florida_database,0.1031010729830095,0.1224675321180958,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0175440009999832,0.371146049167376,0.4458380268703047,4.03746422600117,0.1652534037904938,0.006697301327195
Florida_ksat_data_5466,Florida_dataset919,sandy loam,0.2730641507548449,2.52861692,0.185025074,0.37252868,78.2,5.8,16.0,6.243333,91.5,1.576667,29.9086,-82.5999,Florida_database,0.0278111374645535,0.0433927206562648,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1858034791661837,0.3733722856362511,0.2501658229758185,2.3382283265108086,0.7130253867546265,0.0021076467053408
Florida_ksat_data_5467,Florida_dataset920,sand,0.1522243979340549,1.443953948,0.025631804,0.437511757,89.0,7.200000000000001,3.8,7.886667,7.5,1.393333,30.17934,-82.481,Florida_database,0.1621276963031107,0.1652034142964756,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",2.8001301960179937e-37,0.4221838701460371,0.2543852133827219,4.5312598604927095,0.0665396290642302,0.005766847784828
Florida_ksat_data_5468,Florida_dataset920,sand,0.1509117367296681,2.057739443,0.059518454,0.381116599,90.8,7.000000000000001,2.2,3.52,20.0,1.55,30.17934,-82.481,Florida_database,0.0876902051819808,0.1249351159915098,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0495092238381034,0.3667229835072135,0.2361474018670871,7.261383937798618,0.0952807007120647,0.0042165696283768
Florida_ksat_data_5469,Florida_dataset920,sand,0.1477681582395619,2.133968459,0.057835559,0.354174598,91.0,6.5,2.5,4.34,33.0,1.61,30.17934,-82.481,Florida_database,0.0334539866721795,0.0472870700894864,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0550199631630024,0.3500995250917847,0.1822651278310915,2.714860032523217,0.3470310977548453,0.002609106825849
Florida_ksat_data_547,Florida_dataset79,loamy sand,0.2862611281120464,2.518985294,0.063654132,0.318835505,88.0,5.4,6.6000000000000005,10.09667,68.5,1.69,30.88465,-85.2573,Florida_database,0.0596673868381961,0.1051322851055857,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0543050009999999,0.3102927174741651,0.4041969511155078,5.379028894914971,0.1892087148541976,0.0037351236714985
Florida_ksat_data_5470,Florida_dataset920,sand,0.1600764544467274,2.106944798,0.054701442,0.391983444,91.5,5.5,3.0,6.143333,60.0,1.56,30.17934,-82.481,Florida_database,0.0607739747920492,0.0865063453688139,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0479464818136008,0.3829469093548107,0.2236873687260724,3.541516279475034,0.2300041040209876,0.0048355576781539
Florida_ksat_data_5471,Florida_dataset920,sandy clay loam,0.2374652943665778,1.15102658,0.058895546,0.36662689,74.6,5.3,20.1,0.523333,104.5,1.66,30.17934,-82.481,Florida_database,0.0723697799114784,0.0942380010194232,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",2.867651295010814e-07,0.3655890075727179,0.302886206270486,1.324045742057207,0.0837288295125933,0.0007733429879768
Florida_ksat_data_5472,Florida_dataset920,sandy clay loam,0.2062482071859401,1.055319564,0.0,0.381105062,74.8,3.0,22.2,0.33,149.0,1.64,30.17934,-82.481,Florida_database,0.2811641895013159,0.078827772395314,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.1245674368883989e-08,0.3814310229120743,0.1996384088845189,1.0100000000000071,0.0552989582372418,0.0026092313415956
Florida_ksat_data_5473,Florida_dataset920,sandy loam,0.2954475301963464,1.082596559,0.0,0.335403691,80.8,2.4,16.8,0.37,185.5,1.78,30.17934,-82.481,Florida_database,0.1404828711298052,0.0395666361839601,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",2.2964543501021316e-11,0.336170879533537,0.284355075875726,1.01,0.0828566758080911,0.001608715509688
Florida_ksat_data_5474,Florida_dataset921,silt loam,0.0169170067250284,1.640711285,0.0,0.54787279,5.7,82.0,12.3,7.72,10.0,1.086667,25.53624,-80.4787,Florida_database,0.2338994788424612,0.1472688466849776,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.0686359880526592e-13,0.5580003047557665,0.0050358618866242,1.010000000003111,0.9799999999992624,0.0137409306673099
Florida_ksat_data_5475,Florida_dataset921,silt,0.0106192854848495,1.897744041,0.0,0.55032396,0.5,94.5,5.0,0.27,29.0,1.12,25.53624,-80.4787,Florida_database,0.1761810126129138,0.1041328861351918,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",2.903885861748416e-27,0.5538321588971636,0.0042974351784866,1.3185505908770443,0.9799999999999996,0.0087315056965991
Florida_ksat_data_5476,Florida_dataset922,silt,0.0144345491069835,1.723235155,0.0,0.551448851,5.0,83.4,11.6,1.473333,10.0,1.023333,25.46001,-80.4194,Florida_database,0.165885346083243,0.1063667666984467,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",2.2605644130047138e-21,0.5587806582673519,0.0047820382535265,1.103313268386621,0.9799999999997336,0.0092202766074271
Florida_ksat_data_5477,Florida_dataset922,silt,0.0153800434399106,1.675699485,4.34e-19,0.540063075,6.1,83.7,10.2,8.813333,29.0,1.076667,25.46001,-80.4194,Florida_database,0.2426286279028455,0.1507754812037484,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.9069974681079201e-28,0.5501889094511863,0.0048685713502819,1.027212200582024,0.98,0.0140918435701665
Florida_ksat_data_5478,Florida_dataset922,clay,0.0645518415564948,1.420670627,0.0,0.687562183,16.0,26.6,57.4,244.7,57.0,0.2,25.46001,-80.4194,Florida_database,0.8103352049307387,0.4117248528502562,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",3.182333823605383e-27,0.7019232712905595,0.0292997296553153,1.01,0.6008351758924843,0.0474023945766358
Florida_ksat_data_5479,Florida_dataset923,silt loam,0.500020315602168,1.215835303,0.0,0.560735503,13.6,67.7,18.7,48.0,10.0,0.966667,25.45809,-80.4192,Florida_database,0.8909237878451042,0.214288137098684,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",6.901508234001453e-40,0.5520396143223929,0.2913401223613454,1.01,0.2492531895426725,0.0297046376366662
Florida_ksat_data_548,Florida_dataset79,sandy loam,0.4360340499558973,2.193753743,0.123112753,0.325834563,80.1,4.7,15.2,13.6,114.5,1.68,30.88465,-85.2573,Florida_database,0.0397326745243722,0.049096924171906,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1243726853492544,0.3278762018335885,0.3537422803795233,1.8265305515535188,0.7629253295088724,0.0024820529642389
Florida_ksat_data_5480,Florida_dataset924,silty clay loam,0.0167726513131395,1.612839772,0.0,0.576629284,2.6000000000000005,65.60000000000001,31.800000000000004,71.0,14.0,1.04,25.46141,-80.4195,Florida_database,0.231902453012299,0.1369439237373778,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",2.9311299089919115e-14,0.585916673065243,0.0048032795642662,1.01,0.9635582043386,0.0136573588724111
Florida_ksat_data_5481,Florida_dataset924,silt loam,0.0114484040931408,1.928102191,0.0,0.59287957,1.0,82.5,16.5,19.7,34.0,0.976667,25.46141,-80.4195,Florida_database,0.2342626858711904,0.1588863634090914,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",3.671135664797649e-21,0.5978717650638626,0.0048607631287429,1.310641465176583,0.9799999999999928,0.0144809056681962
Florida_ksat_data_5482,Florida_dataset924,silt,0.01024986320507,2.033140602,0.0,0.588678636,0.7,88.7,10.6,26.6,52.5,0.956667,25.46141,-80.4195,Florida_database,0.2618359766869268,0.1737491737838021,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",3.1238678053481913e-27,0.5926003520003514,0.0047928689912601,1.4170984149108374,0.98,0.0142955220427042
Florida_ksat_data_5483,Florida_dataset925,loam,3.1245726542703167,1.243425126,0.043122103,0.572492889,48.8,33.0,18.2,46.0,7.5,1.18,25.47073,-80.4357,Florida_database,0.2871687470653163,0.0871989196382299,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0392703659530256,0.5008467079341639,1.8837999077898369,9.876491227576803,0.0237433646002496,0.0036315573158051
Florida_ksat_data_5484,Florida_dataset926,loam,1.0228881279539903,1.195089772,0.0,0.49695984,50.0,32.4,17.6,11.19333,6.5,1.22,25.50563,-80.5448,Florida_database,0.158303367062662,0.0426028023652618,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",2.3441506982345154e-58,0.4752020042313187,1.039107808978607,9.122066308712752,0.0200000000000033,0.0048137930660452
Florida_ksat_data_5485,Florida_dataset927,sandy loam,0.2979268334242581,1.580869912,0.091652951,0.370179725,77.7,13.699999999999998,8.6,1.373333,7.5,1.503333,25.49174,-80.5604,Florida_database,0.0830965822762366,0.0706129877837432,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0843412342170864,0.3645003277965365,0.4039120052094184,2.3764404262630276,0.1969000605823033,0.0030588412764172
Florida_ksat_data_5486,Florida_dataset928,sand,0.2465360544120571,3.276779705,0.08087935,0.482470121,98.0,1.8000000000000005,0.2,30.9,5.0,1.28,27.15247,-81.816,Florida_database,0.0940437507974907,0.2801956489681552,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0229120009999999,0.4674018421633303,0.3837455681287632,10.999999999998415,0.0841251920589776,0.019041126881143
Florida_ksat_data_5487,Florida_dataset928,sand,0.2411701829880744,4.028651554,0.045289641,0.404722516,98.2,1.0,0.8,29.6,23.0,1.38,27.15247,-81.816,Florida_database,0.0507487237463415,0.1665629350242514,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.006348001,0.396431610473535,0.357257410118122,10.999999999999844,0.1140875921179719,0.0149653201627136
Florida_ksat_data_5488,Florida_dataset928,sand,0.2319088220748166,3.600352896,0.026406978,0.352002734,99.0,0.2,0.8,23.7,61.0,1.576667,27.15247,-81.816,Florida_database,0.0458174201840242,0.1231503814319208,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0013660009999999,0.3450391165467683,0.3368582866235732,8.012414093985505,0.16095454219317,0.0108759803436645
Florida_ksat_data_5489,Florida_dataset928,sand,0.1743901826821595,2.519271327,0.052875457,0.370479627,95.3,4.6000000000000005,0.1,3.38,88.5,1.67,27.15247,-81.816,Florida_database,0.10764008868908,0.2508265121757281,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0288080009999999,0.3555908912049005,0.2622230141339803,9.589962080468286,0.0897429819995874,0.0115857495532288
Florida_ksat_data_549,Florida_dataset79,loamy sand,0.4778457936196357,2.546626638,0.086837785,0.326290631,84.6,4.0,11.4,24.5,165.0,1.653333,30.88465,-85.2573,Florida_database,0.0283962245015128,0.0470560859433484,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0832341536236488,0.3238259121715439,0.6343143339895982,4.949210503598927,0.2397897278294837,0.0005961369133316
Florida_ksat_data_5490,Florida_dataset928,sand,0.1631868988900389,2.633463959,0.056212129,0.373292496,96.2,1.7000000000000002,2.1,5.203333,96.5,1.653333,27.15247,-81.816,Florida_database,0.1010988529257471,0.2597331319509082,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0320200009999999,0.3598234109890703,0.2427802687067968,8.4165168849079,0.1089648623436779,0.0121680103813568
Florida_ksat_data_5491,Florida_dataset928,sand,0.158067965411226,3.04458764,0.050787958,0.365721939,96.2,1.6,2.2,7.626667,112.0,1.653333,27.15247,-81.816,Florida_database,0.0672185097527847,0.2027123870317439,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0283270009999999,0.3562879807613659,0.2228622131054451,6.431222365319676,0.1791743849087157,0.0109910981393447
Florida_ksat_data_5492,Florida_dataset928,sandy clay loam,0.0540496609953449,1.136934876,0.0,0.376582128,77.5,1.4,21.1,9.426667,139.5,1.596667,27.15247,-81.816,Florida_database,0.3327741895239046,0.1098908798077124,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.0453071761852027e-14,0.3779505823291864,0.0459544181574001,1.01,0.1419025990144762,0.0058634648014599
Florida_ksat_data_5493,Florida_dataset928,sandy clay loam,0.2195984291271739,1.514077113,0.220424759,0.319957401,77.8,1.4,20.8,0.366667,180.0,1.746667,27.15247,-81.816,Florida_database,0.2008301891336122,0.1627909585618918,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2250856874525772,0.3228439592457475,0.0738549145647537,1.0100000000527811,0.9799999999994876,0.0018317461481454
Florida_ksat_data_5494,Florida_dataset929,sand,0.1591479224811735,1.924777504,0.068919589,0.455559577,96.8,2.7,0.5,6.18,7.5,1.366667,27.10921,-81.7689,Florida_database,0.1277988472685281,0.1658827559455858,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0556422841847086,0.4342516934144188,0.2470385302799237,10.999999999527589,0.0557954147780071,0.009536169451021
Florida_ksat_data_5495,Florida_dataset929,sand,0.234550834178848,2.850307218,0.050835681,0.360764461,95.9,3.2,0.8999999999999999,14.9,24.0,1.57,27.10921,-81.7689,Florida_database,0.0781246857145163,0.1802507171541499,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0233930009999999,0.3508445815904493,0.3564782275930115,6.920118859977721,0.1385324047976772,0.0100446788283095
Florida_ksat_data_5496,Florida_dataset929,sand,0.2572972731768749,2.742552865,0.039213854,0.368243164,97.3,1.8000000000000005,0.9000000000000001,19.05,39.5,1.57,27.10921,-81.7689,Florida_database,0.0797459194099455,0.172348867017013,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0120890009999999,0.3522834778468962,0.3863728215511728,10.999999999985558,0.0852804488999956,0.008735102688331
Florida_ksat_data_5497,Florida_dataset929,sand,0.2021271911407055,4.141054256,0.052550402,0.360379176,97.5,1.3,1.2,17.1,56.0,1.633333,27.10921,-81.7689,Florida_database,0.0196693751984707,0.0660525371708192,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0446440009999999,0.3572095104619865,0.2384319335302721,5.413524820887887,0.4146022595527583,0.0054494352341464
Florida_ksat_data_5498,Florida_dataset929,sand,0.1685091534825858,1.984495146,0.045580246,0.354769708,95.4,0.8999999999999999,3.7,1.847667,72.5,1.71,27.10921,-81.7689,Florida_database,0.0869962534393658,0.1112830484184022,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0414108033713456,0.3462230865746417,0.2210125165193938,3.038498890481177,0.2581422482101101,0.0072466701879148
Florida_ksat_data_5499,Florida_dataset929,loamy sand,0.1057648492604508,1.311046059,0.0,0.315192528,87.0,2.9,10.1,0.33,94.0,1.816667,27.10921,-81.7689,Florida_database,0.1108189466297899,0.0625783302401526,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0521671555346717,0.31793403705625,0.0339539306721288,1.01,0.7530680869107418,0.00337550682222
Florida_ksat_data_55,Florida_dataset11,sand,0.4179750479521549,3.025982885,0.06660704,0.339285792,98.6,1.2,0.2,69.0,29.5,1.48,26.73504,-81.4861,Florida_database,0.1365521037669032,0.3755448472112833,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0169710009999999,0.333435163908189,0.7134170617094558,10.999999999983752,0.0667123809648819,0.0184048468107717
Florida_ksat_data_550,Florida_dataset79,sand,0.9628622683587156,1.359431478,0.020893798,0.355704559,89.6,2.9,7.5,32.2,214.5,1.616667,30.88465,-85.2573,Florida_database,0.2619285115690672,0.1527859810876107,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0156657293326818,0.3358363732339907,1.033876039394839,10.999999044361594,0.029346426812417,0.005856326713217
Florida_ksat_data_5500,Florida_dataset929,sandy loam,0.4165950978162777,1.092241526,0.0,0.360426633,81.60000000000001,2.1000000000000005,16.300000000000004,14.6,127.0,1.683333,27.10921,-81.7689,Florida_database,0.3011680522090348,0.0683027295103508,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",5.206657432901217e-22,0.3614232503122708,0.3980454340635909,1.01,0.0928197592017504,0.0039450662210567
Florida_ksat_data_5501,Florida_dataset929,sandy loam,0.2397805290287713,1.21396539,0.129659231,0.334740709,83.2,1.5,15.3,0.18,162.5,1.746667,27.10921,-81.7689,Florida_database,0.2548875814580678,0.2589553946084457,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1618524574008631,0.3354660797668348,0.1265044162176314,1.0100000000000005,0.3553745490084823,0.0021016471282768
Florida_ksat_data_5502,Florida_dataset930,sand,0.1740967904432196,4.578216692,0.053201838,0.381577092,97.1,2.2,0.7,13.15,7.5,1.62,27.16251,-81.9425,Florida_database,0.0382060731469571,0.1628762540577852,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0185220009999999,0.3767249386832077,0.2451265826261616,10.99999999999982,0.1340218454219025,0.0132837249994541
Florida_ksat_data_5503,Florida_dataset930,sand,0.1755032867492977,4.445556263,0.056188444,0.373988627,96.2,2.0,1.8000000000000005,20.05,21.5,1.616667,27.16251,-81.9425,Florida_database,0.0514239844499571,0.2332653129571026,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0144420009999999,0.3680624275889434,0.2508510601868187,10.999999999999716,0.1196535493399824,0.0153740233203042
Florida_ksat_data_5504,Florida_dataset930,sand,0.1978154195367429,4.581200861,0.042358552,0.4089853,96.0,2.2,1.8000000000000005,27.6,43.0,1.49,27.16251,-81.9425,Florida_database,0.0327987004759812,0.1307973387086706,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0104800009999999,0.4023980217942208,0.2712653884132552,10.999999999839602,0.1466952182833404,0.0133751980026357
Florida_ksat_data_5505,Florida_dataset930,sand,0.2302308007321562,4.04672707,0.046033276,0.420905637,95.9,2.4,1.6999999999999995,28.9,74.5,1.45,27.16251,-81.9425,Florida_database,0.0480892303566045,0.1636816313185545,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0092800009999999,0.411563289546656,0.3343009293084365,10.999999999986931,0.1202507284295158,0.0138274043713515
Florida_ksat_data_5506,Florida_dataset930,sand,0.153248082270704,5.753748915,0.045910188,0.395119903,96.6,1.8000000000000005,1.6000000000000003,26.3,114.0,1.63,27.16251,-81.9425,Florida_database,0.0364268182808621,0.2015300351638365,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0057870009999999,0.394103763575398,0.2068693068093357,9.043245086886206,0.1920380309481682,0.0204529040806294
Florida_ksat_data_5507,Florida_dataset930,sand,0.1783537558697414,4.729126252,0.048431423,0.393043422,97.4,1.5,1.1,23.7,153.5,1.47,27.16251,-81.9425,Florida_database,0.0466495632384718,0.2125488096775759,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0032830009999999,0.3878741247611643,0.2536383131708804,10.999999999976126,0.1255423589818026,0.018559195204791
Florida_ksat_data_5508,Florida_dataset695,sand,0.2082194476197274,4.003736922,0.027701384,0.342021487,98.3,1.1000000000000003,0.6000000000000001,22.35,66.0,1.653333,27.15964,-81.6108,Florida_database,0.0220890236790594,0.0688299815758631,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0170840009999999,0.335934104650925,0.2714300812673391,7.544935070492747,0.2429602814042508,0.0043845341781378
Florida_ksat_data_5509,Florida_dataset930,sand,0.1681279012710762,5.304746949,0.050920689,0.384057569,97.5,1.4,1.1,22.4,186.5,1.453333,27.16251,-81.9425,Florida_database,0.0456210079902261,0.2394863995988164,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0026640009999999,0.3804631170798718,0.2361986859999917,10.999999999999918,0.1308990403740925,0.020254098077048
Florida_ksat_data_551,Florida_dataset97,sand,0.147133974904784,1.973060464,0.030596772,0.359833626,91.2,6.5,2.3,13.2,11.5,1.616667,30.99467,-85.1501,Florida_database,0.270203851343919,0.2876766761741539,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0340940398796364,0.3647892055930216,0.0851505693471158,1.5168529369252637,0.9799999999999768,0.0222849450525388
Florida_ksat_data_5510,Florida_dataset887,sand,0.29852068178226,3.136468379,0.079903985,0.439000706,99.0,0.7,0.3,22.4,7.5,1.33,27.16943,-81.6216,Florida_database,0.0735464881404303,0.1766199231914773,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0446220009999999,0.4294768633445009,0.4456504403678933,6.73719282874953,0.1553532685207398,0.01435525508647
Florida_ksat_data_5512,Florida_dataset887,sand,0.2474712715351318,4.554611469,0.050467716,0.375639014,99.0,0.2,0.8,28.25,91.5,1.496667,27.16943,-81.6216,Florida_database,0.0458200844200943,0.1680728713138577,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0168620009999999,0.3691569085150915,0.3513612892712958,10.999999999908855,0.1328786334074042,0.0155490318571839
Florida_ksat_data_5513,Florida_dataset887,sand,0.2048610755966614,3.458851632,0.037610763,0.3678385,94.7,2.1,3.2,15.8,119.5,1.4,27.16943,-81.6216,Florida_database,0.052119135297516,0.152892201427467,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0124600009999999,0.3579762190759028,0.2903956013441864,8.29681334790185,0.1535622392553519,0.0107407946019381
Florida_ksat_data_5514,Florida_dataset887,sand,0.3082376351761305,1.938275315,0.067064892,0.432260869,93.9,2.4,3.7,11.85,127.0,1.35,27.16943,-81.6216,Florida_database,0.1515057590531014,0.1990410085551488,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0481500009999999,0.4140129035181376,0.4625034067699645,6.914585253744768,0.0908663454144504,0.0102465632421102
Florida_ksat_data_5515,Florida_dataset887,sand,0.2712411760387084,2.950396526,0.060436492,0.388712536,96.8,0.7,2.5,24.35,141.0,1.44,27.16943,-81.6216,Florida_database,0.0804021619696021,0.1870104007763188,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0264960009999999,0.3756337311781539,0.4207662807308114,10.99999968755533,0.0850494572520252,0.0111672340881319
Florida_ksat_data_5516,Florida_dataset887,sand,0.3495154933641968,2.554570759,0.035997552,0.368978653,97.8,0.6000000000000001,1.6000000000000003,22.4,159.0,1.51,27.16943,-81.6216,Florida_database,0.0630377692213774,0.1096904505715072,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0158550009999999,0.3639979503060945,0.5218213870722648,5.11490341818915,0.1848605565480799,0.0075627066033538
Florida_ksat_data_5517,Florida_dataset888,sand,0.5391792378641025,1.344111777,0.053001463,0.448388823,88.7,4.7,6.6000000000000005,5.0,129.5,1.36,27.20317,-81.777,Florida_database,0.2700574543494511,0.196435831372316,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.026507626405639,0.4322792618036195,0.7414064368647013,7.328101334565845,0.035712825107761,0.0081649852823346
