layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,source_db,oc,porosity,rmse,n_points,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
HB_TUBS_168,HB_Technische_Universitaet_Braunschweig_52.2970_10.5511,sand,0.26481296548273797,2.23757993536137,0.007900000999999999,0.3490309038185748,96.6,2.7,0.7,37.13545575,,52.296988,10.55107,Hohenbrink,0.23,0.39,0.02062735303416091,14,0.007900000999999999,0.3374201019377974,0.3939625362250606,10.99999999966876,0.08282339653698169,0.014090782286063558
HB_TUBS_169,HB_Technische_Universitaet_Braunschweig_52.2970_10.5511,sand,0.2673996205925081,2.3644780636710054,0.007900000999999999,0.3828766297515498,96.6,2.7,0.7,,,52.296989,10.551071,Hohenbrink,0.23,0.39,0.020600021277974195,14,0.007900000999999999,0.3698717010579274,0.40062951225478155,10.999999999999424,0.08827682964310558,0.013582929665998
HB_TUBS_170,HB_Technische_Universitaet_Braunschweig_52.2970_10.5511,sand,0.2610031970201931,2.213846018753629,0.007900000999999999,0.3784556053980191,96.6,2.7,0.7,29.497741,,52.29699,10.551072,Hohenbrink,0.23,0.37,0.02166748489085493,15,0.007900000999999999,0.36405884704953595,0.38623264066544827,10.999999999698725,0.08077240184325003,0.015667299949391422
HB_TUBS_171,HB_Technische_Universitaet_Braunschweig_52.2970_10.5511,sand,0.2494121418097261,2.4787520995975414,0.007900000999999999,0.38371165229459,96.6,2.7,0.7,,,52.296991,10.551073,Hohenbrink,0.23,0.38,0.02288883032993053,14,0.007900000999999999,0.373436996249615,0.3708149666264282,10.999999999977838,0.09570934721739013,0.015576058885774086
HB_TUBS_172,HB_Technische_Universitaet_Braunschweig_52.2970_10.5511,sand,0.2505312620433201,2.341302210252751,0.007900000999999999,0.36037030669688247,96.6,2.7,0.7,81.24352499999999,,52.296992,10.551074,Hohenbrink,0.23,0.39,0.016429890597664094,17,0.007900000999999999,0.3545721284670551,0.3774003782331186,7.3977931271330375,0.1283518487971189,0.012099993141266292
HB_TUBS_173,HB_Technische_Universitaet_Braunschweig_52.2970_10.5511,sand,0.287518646895227,2.17666957013545,0.007900000999999999,0.36548540482815944,96.6,2.7,0.7,83.13592979166667,,52.296993,10.551075,Hohenbrink,0.23,0.4,0.019445239051869914,17,0.007900000999999999,0.3576917817310667,0.43603881945293405,10.999999999995842,0.07935764382785819,0.012718756483233468
HB_TUBS_174,HB_Technische_Universitaet_Braunschweig_52.2970_10.5511,sand,0.24530277690904514,2.1287566156192907,0.007900000999999999,0.3585357583880438,96.6,2.7,0.7,35.46408491666667,,52.296994,10.551076,Hohenbrink,0.23,0.41,0.021237136051431,15,0.007900000999999999,0.34855842152057664,0.36607206732742836,10.999999999999797,0.07650484127276848,0.015521974582958243
HB_TUBS_175,HB_Technische_Universitaet_Braunschweig_52.2970_10.5511,sand,0.2396153154366237,2.4193346516333074,0.007900000999999999,0.37340097608140554,96.6,2.7,0.7,33.097009791666665,,52.296995,10.551077,Hohenbrink,0.23,0.35,0.020456830711288503,13,0.007900000999999999,0.359937845982676,0.342553823947382,10.612519855557169,0.09717739334144995,0.015000284137614664
HB_TUBS_176,HB_Technische_Universitaet_Braunschweig_52.2970_10.5511,sand,0.2727555622603501,2.2138296019536954,0.007900000999999999,0.40480677994560005,96.6,2.7,0.7,30.887926708333335,,52.296996,10.551078,Hohenbrink,0.23,0.39,0.022342862523726165,13,0.007900000999999999,0.3830087552866962,0.39217426801359856,10.999999999974293,0.0828502313197847,0.014437507029491942
HB_TUBS_177,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.028739257624223125,1.2997553236865398,3.136422980341883e-20,0.47903288264457056,45.1,40.8,14.1,38.885595875,10.0,51.749656,9.597468,Hohenbrink,,0.51,0.010262800623365344,15,6.216783844425386e-23,0.4820326028632539,0.018702075539212444,1.0100000000000116,0.3332882326556572,0.008125252539680088
HB_TUBS_178,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.0492955347716114,1.2753528017930291,2.1878434827162357e-15,0.5196575758708103,45.1,40.8,14.1,26.902259541666666,10.0,51.749657,9.597469,Hohenbrink,,0.55,0.01172994483054279,17,3.476619130958904e-24,0.5227613890692354,0.036329465191667534,1.01,0.29299445806242946,0.009143232955298054
HB_TUBS_179,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.013001005760027244,1.3373382859642655,1.6889485244581845e-18,0.42635985206724947,45.1,40.8,14.1,,10.0,51.749658,9.59747,Hohenbrink,,0.43,0.009024164174585658,12,7.355072003074151e-28,0.43267107243561814,0.008366435420612044,1.0100000000000016,0.38236850051937843,0.007384194687446605
HB_TUBS_180,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.0385764052396526,1.268383061227321,2.134230826657129e-21,0.42609653821564586,45.1,40.8,14.1,52.455225500000005,10.0,51.749659,9.597471,Hohenbrink,,0.46,0.011995453203981425,18,1.5412085165843419e-21,0.4282632390952996,0.027404866069391628,1.01,0.292968984679533,0.009517208116488752
HB_TUBS_181,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.019303106641747454,1.3351692902459167,4.84889328511014e-21,0.46277156252023977,45.1,40.8,14.1,20.407450791666665,10.0,51.74966,9.597472,Hohenbrink,,0.48,0.008176463752378895,14,1.647614826418748e-15,0.466302458654419,0.011475931443770465,1.01,0.3872121640284702,0.005675550707951547
HB_TUBS_182,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt,0.26765752680276095,1.2758731176579716,2.1631919096605137e-19,0.4881813119337896,11.6,83.2,5.2,4.263720791666667,15.0,52.181195,10.855865,Hohenbrink,,0.52,0.009925071100983614,16,4.413028826904525e-21,0.4940641912917275,0.2072471306421135,1.0100000000000056,0.29494913074291057,0.008052951297379766
HB_TUBS_183,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt,0.18729649949286467,1.289294568234371,4.1936191103079136e-17,0.4698847323677923,11.6,83.2,5.2,4.783973416666666,15.0,52.181195,10.855865,Hohenbrink,,0.5,0.008066233358591461,19,2.4263615701725956e-19,0.4732902185600483,0.13481900675799244,1.0100000000000018,0.3150742471112656,0.005664388430476705
HB_TUBS_184,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt,0.3105456978466936,1.2309954314016651,1.9866966595031805e-24,0.4657533427446405,11.6,83.2,5.2,18.611816333333334,15.0,52.181195,10.855865,Hohenbrink,,0.49,0.013846344536002086,18,1.0641359601555925e-16,0.4683275231434409,0.23632814751857653,1.0100000000000167,0.24692199950734264,0.011952150976610735
HB_TUBS_185,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt,0.143001560027996,1.275663110661279,1.3396688935332876e-16,0.4808019966050814,11.6,83.2,5.2,9.32800475,15.0,52.181195,10.855865,Hohenbrink,,0.49,0.010337073534593899,16,3.2345649907118745e-24,0.4867791718702716,0.11234708860493496,1.0100000000000386,0.2932401138892844,0.00845903910140693
HB_TUBS_186,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt,0.4462609374780393,1.2484896939936034,5.136743357235783e-26,0.5071371483239252,11.6,83.2,5.2,66.03721633333333,15.0,52.181195,10.855865,Hohenbrink,,0.56,0.01111443949837869,18,1.5771770442324895e-20,0.5124069984396683,0.3592835781573372,1.01,0.26198981864258863,0.008747123598341287
HB_TUBS_187,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.2802171032654203,1.210199767688777,2.0344364635110667e-18,0.45113784139292584,47.6,35.9,16.5,20.882801416666666,25.0,51.749661,9.597473,Hohenbrink,,0.46,0.015006587094493167,18,7.142206571433752e-18,0.453606636892974,0.23084702809499655,1.0100000000000002,0.21796245202125872,0.014352092645381431
HB_TUBS_188,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.2232594402063043,1.2195121637476705,2.801505196392929e-21,0.4602457767557836,47.6,35.9,16.5,57.516011041666665,25.0,51.749662,9.597474,Hohenbrink,,0.49,0.015972302326246465,19,4.409988546805114e-16,0.4622303249855564,0.17673867630491438,1.010000000000045,0.22974764645996903,0.015159451241627025
HB_TUBS_189,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.3340671816958996,1.2076425768262427,1.3571450145453454e-23,0.4648619233603559,47.6,35.9,16.5,7.758696416666666,25.0,51.749663,9.597475,Hohenbrink,,0.5,0.013091138270929593,19,2.0595258027172122e-22,0.4670970766098586,0.27657681086570013,1.0100000000000156,0.2146901885223298,0.012867269676043453
HB_TUBS_190,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.3644197407505595,1.2260422849759702,4.7287355395648955e-20,0.45641583132990954,47.6,35.9,16.5,104.66193466666665,25.0,51.749664,9.597476,Hohenbrink,,0.5,0.0130433138456315,15,2.2438062888053675e-20,0.4605645755862155,0.30516049652352323,1.0100000000000382,0.2348617469074754,0.012583020644010316
HB_TUBS_191,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt loam,0.1261353180620056,1.270286260996968,9.85175415268335e-20,0.4897500048784182,8.0,78.7,13.3,0.775869625,30.0,52.181195,10.855865,Hohenbrink,,0.49,0.012999746598629815,20,8.50973212181482e-21,0.4925812026862182,0.09455045900916106,1.01000000000026,0.2883353605406239,0.012337759820526015
HB_TUBS_192,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt loam,0.10454650466751517,1.2645950477014742,2.145312178135124e-16,0.4266532616936881,8.0,78.7,13.3,0.5885572916666667,30.0,52.181195,10.855865,Hohenbrink,,0.44,0.009933286397282321,12,1.6212463979023352e-20,0.43532853361211865,0.090358531173511,1.01,0.2761347613957869,0.008915303747978299
HB_TUBS_193,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt loam,0.04756211553740294,1.3148233172676154,4.850648013539626e-22,0.3975240166899298,8.0,78.7,13.3,0.37135454166666665,30.0,52.181195,10.855865,Hohenbrink,,0.42,0.007578251044310094,19,4.267540446102437e-21,0.4004606213547637,0.03391532549669722,1.01,0.3409840794167577,0.006145579516451848
HB_TUBS_194,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt loam,0.0879618054859992,1.286266309998475,1.2607779288372154e-19,0.4360118804942243,8.0,78.7,13.3,6.9149454583333325,30.0,52.181195,10.855865,Hohenbrink,,0.45,0.009789539269271973,17,1.0787023455320089e-26,0.4396212769929664,0.06606108502665618,1.01,0.3049453442823921,0.008182357462344423
HB_TUBS_195,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt loam,0.0582317968956105,1.3039747054561963,6.06848869709876e-24,0.4081928455775694,8.0,78.7,13.3,0.29497741666666666,30.0,52.181195,10.855865,Hohenbrink,,0.42,0.006403942531607544,17,2.0816131760004805e-21,0.41217134133070715,0.04326303230415085,1.0100000000000002,0.3267158900680925,0.0049440027057027726
HB_TUBS_196,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.3298443656649493,1.2245169071932445,7.545125966648839e-19,0.448520626235051,44.9,36.2,18.9,362.9014958333333,40.0,51.749665,9.597477,Hohenbrink,,0.51,0.012069710419527431,17,5.5121124201936826e-18,0.4519614376939998,0.2729197497786561,1.0100000000014344,0.23309379807634942,0.01126558430796554
HB_TUBS_197,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.43301714134046293,1.2175835519947147,4.820886455542033e-19,0.4427483081749226,44.9,36.2,18.9,575.16011025,40.0,51.749666,9.597478,Hohenbrink,,0.52,0.014062161138408438,16,2.231106999823765e-21,0.4464724653173161,0.3596480119200047,1.0100000000017393,0.22677488966388948,0.013294087320213453
HB_TUBS_198,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.4096307190374801,1.2199094164931892,5.8848391866977436e-18,0.460213623466576,44.9,36.2,18.9,26.289889333333335,40.0,51.749667,9.597479,Hohenbrink,,0.49,0.012300876821519459,15,7.3344420806853755e-19,0.4655907087457256,0.35568533866049795,1.0100000000000144,0.2267522813865058,0.01168410896758051
HB_TUBS_199,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.29524379295854036,1.2286477095344825,1.0504347277537569e-27,0.4637210686808172,44.9,36.2,18.9,51.261198791666665,40.0,51.749668,9.59748,Hohenbrink,,0.49,0.016521691337966795,15,9.873282621722915e-19,0.469545230940348,0.25122275628819896,1.01,0.23694572672777098,0.015447105479625006
HB_TUBS_200,HB_Technische_Universitaet_Braunschweig_51.7497_9.5975,loam,0.3050967878397578,1.2183821439807334,5.501693888181295e-20,0.44816348887955226,44.9,36.2,18.9,122.967051125,40.0,51.749669,9.597481,Hohenbrink,,0.49,0.013355360103940974,20,2.8326345306747923e-27,0.45078417019163,0.25125732180373017,1.0100000000000042,0.22640971753177516,0.012852552237183039
HB_TUBS_201,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt loam,0.060969439732858954,1.172619807872098,3.774601088017643e-14,0.46409630758599263,11.3,77.1,11.6,0.37135454166666665,45.0,52.181195,10.855865,Hohenbrink,,0.47,0.008865022988376365,15,9.551982697613961e-23,0.46531963088279005,0.05077451716470313,1.01,0.175782032102051,0.008271818204545586
HB_TUBS_202,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt loam,0.025512030471526066,1.231793248963631,2.1469050350315026e-30,0.41855066875026997,11.3,77.1,11.6,0.18611816666666667,45.0,52.181195,10.855865,Hohenbrink,,0.43,0.014367187985054571,13,1.7575991460730802e-24,0.4208271967355801,0.019043099404655497,1.01,0.2450958771853675,0.012530947081221442
HB_TUBS_203,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt loam,0.006193795709684603,1.2363926300310837,4.466109159356428e-24,0.42717306986181497,11.3,77.1,11.6,0.2510665,45.0,52.181195,10.855865,Hohenbrink,,0.45,0.009374795623716854,7,8.942381967948984e-26,0.43162933485964655,0.004953486405407816,1.01,0.24564354404045527,0.00855175232754231
HB_TUBS_204,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt loam,0.060101373013141425,1.2029096532170003,6.181891224765807e-19,0.40273377946601746,11.3,77.1,11.6,0.087054,45.0,52.181195,10.855865,Hohenbrink,,0.41,0.01045184331634029,12,6.871698505780439e-19,0.4056383523618064,0.04926854351041748,1.01,0.21320828858604993,0.009498942841905774
HB_TUBS_205,HB_Technische_Universitaet_Braunschweig_52.1812_10.8559,silt loam,0.22772316724843006,1.159576887600607,0.2406244321070839,0.5129948462201825,11.3,77.1,11.6,7.409497541666667,45.0,52.181195,10.855865,Hohenbrink,,0.51,0.000916863092527653,9,0.2780678774465738,0.5152789446693568,0.1792554827415042,1.010007435862827,0.21012593597791568,0.0009047143602195089
HB_TUBS_206,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,loamy sand,0.2096585260816838,1.6786652368841983,0.008500000999999998,0.3198936689922377,82.6,13.4,4.0,2.0407450833333334,47.5,52.518267,14.119534,Hohenbrink,0.15,0.39,0.01232358423463573,17,0.008500000999999998,0.3114299523350181,0.31223358665848927,6.059394398738121,0.09091147088950505,0.008678847309221693
HB_TUBS_207,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,loamy sand,0.20336524686158094,1.6081771428596885,0.008600000999999998,0.3126697684232437,82.6,13.4,4.0,2.0407450833333334,47.5,52.518267,14.119534,Hohenbrink,0.15,0.35,0.012468934006399278,16,0.008600000999999998,0.2986607942661908,0.2836267124206801,10.999999999938716,0.046563059525476944,0.007445970020768282
HB_TUBS_208,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,loamy sand,0.18624072461810962,1.7749179618824416,0.007800000999999999,0.3102502324887605,82.6,13.4,4.0,2.0407450833333334,47.5,52.518267,14.119534,Hohenbrink,0.15,0.37,0.014457744338207021,14,0.007800000999999999,0.29402857521027626,0.2646890810483546,10.999999999998451,0.05653726879455963,0.009380044623644192
HB_TUBS_209,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,sand,0.24000377566642778,1.8857195015795085,0.006100001,0.3283165485582071,88.4,9.6,2.0,6.757542083333333,92.5,52.518267,14.119534,Hohenbrink,0.04,0.39,0.013703892902711838,18,0.006100001,0.32150890214692895,0.3730888424182179,8.355917715713101,0.081152015518265,0.008819851679789197
HB_TUBS_210,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,sand,0.26080695004597326,1.7591217828638603,0.0063000009999999995,0.31655576932893953,88.4,9.6,2.0,6.757542083333333,92.5,52.518267,14.119534,Hohenbrink,0.04,0.39,0.012434699856960035,17,0.0063000009999999995,0.3081412745675696,0.391006096096987,6.424116855480403,0.0940328644626533,0.008552276777530168
HB_TUBS_211,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,sand,0.2101452760229232,1.7431480080957462,0.005450000999999988,0.2968863876164797,88.4,9.6,2.0,6.757542083333333,92.5,52.518267,14.119534,Hohenbrink,0.04,0.38,0.011109102642688126,18,0.0054500009999999995,0.2914170001015561,0.33405146948461456,7.834064276286522,0.07403899370506697,0.006362952875698945
HB_TUBS_212,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,sandy loam,0.0023845800126333443,1.3400757873767364,1.3006654181663448e-23,0.32764734689961605,67.8,16.3,15.9,0.6603721666666666,132.5,52.518267,14.119534,Hohenbrink,0.07,0.35,0.005823762269281117,8,0.02597128320306017,0.33043074463531186,0.0012772894876681906,1.0100000000000002,0.48700577422512015,0.004795271275177298
HB_TUBS_213,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,sandy loam,0.0060439360803724316,1.2583515123112623,1.1800046229862837e-131,0.3130585917819045,67.8,16.3,15.9,0.6603721666666666,132.5,52.518267,14.119534,Hohenbrink,0.07,0.37,0.015979898458451398,13,5.386433373658743e-58,0.3150396085864304,0.004779184338644928,1.01,0.27516566716663793,0.014800831296969496
HB_TUBS_214,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,sandy loam,0.051335718215921755,1.1850310241982716,1.9184898507188443e-30,0.3170730025906344,67.8,16.3,15.9,0.6603721666666666,132.5,52.518267,14.119534,Hohenbrink,0.07,0.36,0.01322943445873278,12,3.405866423737468e-33,0.3183433443312735,0.040586396485642606,1.01,0.19354416392930474,0.012486255066317014
HB_TUBS_215,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,loamy sand,0.30711270659854895,1.6981538674461034,0.004850000999999912,0.3759971920278175,79.9,16.3,3.8,6.162951625000001,77.5,52.518267,14.119534,Hohenbrink,0.11,0.4,0.01412429447392359,15,0.004850001,0.3618801091253413,0.45167128412116025,10.999999999999998,0.05148862249107533,0.00869216486685432
HB_TUBS_216,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,loamy sand,0.15228832114491728,1.611439221447855,0.004100000999999797,0.2783412388517393,79.9,16.3,3.8,6.162951625000001,77.5,52.518267,14.119534,Hohenbrink,0.11,0.36,0.008056273586538664,16,0.004100001,0.2719337774423737,0.22614229493313423,5.712896669720461,0.08902545624958233,0.006323442037781408
HB_TUBS_217,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,loamy sand,0.20485086129329316,1.7174590731052866,0.004300000999998822,0.3008892413005521,79.9,16.3,3.8,6.162951625000001,77.5,52.518267,14.119534,Hohenbrink,0.11,0.4,0.010222481751261307,15,0.0043000009999999995,0.29484924851570404,0.324558575877556,6.988584013580126,0.0806890506726095,0.005344275470802012
HB_TUBS_218,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,loamy sand,0.21067918963688506,1.9164120894339676,0.014100000999999997,0.3869561191959134,84.5,11.6,3.9,11.475952916666666,22.5,52.518267,14.119534,Hohenbrink,0.35,0.4,0.019584329327100268,16,0.014100000999999997,0.37717411746637236,0.3128778844137246,9.561585633708463,0.07536416058152176,0.013698902786668918
HB_TUBS_219,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,loamy sand,0.17328300540715968,1.8904703969368364,0.009300000999999997,0.3588501909178379,84.5,11.6,3.9,11.475952916666666,22.5,52.518267,14.119534,Hohenbrink,0.35,0.37,0.016916095266566206,17,0.009300000999999997,0.3514934932146264,0.26579418191084186,10.999999998968995,0.06310287946082421,0.011216859706642107
HB_TUBS_220,HB_Technische_Universitaet_Braunschweig_52.5183_14.1195,loamy sand,0.2115607098109905,1.8996526420905364,0.010400000999999997,0.3803507178902449,84.5,11.6,3.9,11.475952916666666,22.5,52.518267,14.119534,Hohenbrink,0.35,0.38,0.018315238923941542,17,0.010400000999999997,0.3726432235890421,0.3154969074688793,8.386383052737637,0.08464736621317956,0.013232401751659961
HB_TUBS_221,HB_Technische_Universitaet_Braunschweig_nan_nan,loam,0.06860926766392549,1.878985502903729,0.1528077161106778,0.43871509944543163,45.9,39.4,14.7,,,,,Hohenbrink,,0.48,0.0010496742109107925,11,0.1761800768672724,0.4390420721793606,0.054594661899788295,1.7588431805640943,0.6974135071131599,0.0009673914703235158
HB_TUBS_222,HB_Technische_Universitaet_Braunschweig_nan_nan,loam,0.07237061180189525,1.5215865738288383,0.07103635992056229,0.422402147536912,45.9,39.4,14.7,,,,,Hohenbrink,,0.48,0.0010402899742005076,11,0.1466485317832445,0.4230465342135467,0.04219132218791648,1.3721207370847253,0.8014949607475158,0.0008713848875641652
HB_TUBS_223,HB_Technische_Universitaet_Braunschweig_nan_nan,loam,0.07584909819890673,1.3547707217226077,8.944219333006587e-11,0.432209688030457,45.9,39.4,14.7,,,,,Hohenbrink,,0.47,0.0024469444468860546,16,5.693233155474075e-06,0.4338838768981811,0.030583194784867297,1.0328434611412476,0.5509852155810553,0.0013501671251808472
HB_TUBS_224,HB_Technische_Universitaet_Braunschweig_nan_nan,loam,0.10805676547487314,1.360368045069618,9.389589267254192e-13,0.439327642571646,45.9,39.4,14.7,,,,,Hohenbrink,,0.54,0.0036964158831080556,16,0.09743960365915812,0.44180142479566287,0.031559077652109635,1.0100000000000018,0.9797639244218102,0.0023151257590311807
HB_TUBS_225,HB_Technische_Universitaet_Braunschweig_nan_nan,loam,0.10463041100074912,1.3660709848524457,6.212457272518259e-20,0.4392742206842562,45.9,39.4,14.7,,,,,Hohenbrink,,0.52,0.004732985335576361,9,8.119628630803837e-17,0.44658799772426,0.05051166895312305,1.0100000000001723,0.516329947988166,0.0030485351378661454
HB_TUBS_226,HB_Technische_Universitaet_Braunschweig_nan_nan,loam,0.052244095004355055,2.0490132454583656,0.15516794528527525,0.4284089602372069,45.9,39.4,14.7,,,,,Hohenbrink,,0.47,0.0018471937017609846,12,0.1845474477528792,0.4287894215011687,0.03626126647909418,1.847099994837088,0.9799999320074199,0.0017492141254918927
HB_TUDD_001,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.10238719429487393,1.2571468059166753,1.6679678593489725e-31,0.43698883253431337,8.4,73.2,18.4,19.9429205,2.5,51.118333,13.228611,Hohenbrink,1.22,0.49,0.021580096808930607,18,2.5989817540932983e-26,0.43977531089714156,0.07625089597854744,1.01,0.27656144956001516,0.019193506288839843
HB_TUDD_002,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.03696429388477505,1.3365430505517943,4.0128288896074e-18,0.4167824758301468,8.5,73.8,17.7,0.9995137083333333,2.5,51.118333,13.228611,Hohenbrink,1.28,0.43,0.008485340549128698,17,5.822567177131553e-19,0.41974815134976295,0.02480839909254686,1.01,0.3647653989960476,0.005853717386668279
HB_TUDD_004,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.05085510616660006,1.2821925521021298,4.889256121994567e-29,0.45676596167996414,7.592407592407591,73.7262737262737,18.6813186813187,13.483069041666667,2.5,51.118333,13.228611,Hohenbrink,1.12,0.48,0.021337614412938553,18,8.438276234963486e-25,0.45952727790001513,0.03577890142988997,1.01,0.30803246512650523,0.01866242096117145
HB_TUDD_005,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.014885366302235572,1.3661477349455797,2.4046148292449857e-24,0.39225977336556733,7.492507492507491,74.32567432567431,18.181818181818205,,2.5,51.118333,13.228611,Hohenbrink,1.16,0.43,0.008689650668505003,10,5.652246038698472e-23,0.3984192125915703,0.008982648272794406,1.01,0.42061196600592043,0.005425338951687922
HB_TUDD_006,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.029395227307289596,1.306615040346441,4.4941586828060515e-19,0.39123737766205946,7.5,75.1,17.4,5.126119875,2.5,51.118333,13.228611,Hohenbrink,1.14,0.45,0.011825727131555323,18,1.8254875079455018e-23,0.3932145926738513,0.0190879500569544,1.01,0.33950053390557483,0.00942262335077492
HB_TUDD_007,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.030015773884850088,1.3502757663300806,5.32586405262182e-18,0.4574313409108806,7.392607392607391,72.52747252747251,20.079920079920104,28.826290458333332,2.5,51.118333,13.228611,Hohenbrink,1.11,0.48,0.01787727116900458,17,7.971377531478264e-14,0.4611069409965531,0.01956397385904832,1.01,0.38818534592379184,0.015126763994096511
HB_TUDD_008,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.04394178292937587,1.3577827408191796,3.0326509207725377e-22,0.44504108525462793,7.3,77.1,15.6,2.1369224166666667,2.5,51.118333,13.228611,Hohenbrink,1.26,0.45,0.004384790654838521,16,0.007440676567983532,0.4478474514441782,0.03029098730080223,1.0803063739027905,0.3856105302751975,0.0036522570439917407
HB_TUDD_009,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.02148974115065893,1.3488006162202033,3.096793323449795e-22,0.4689059142573299,7.8,76.8,15.4,,2.5,51.118333,13.228611,Hohenbrink,1.46,0.48,0.009933905986949295,19,9.184835434359397e-17,0.47116659577464787,0.01249801647285543,1.010000000000001,0.4018097716832064,0.00680000664587051
HB_TUDD_010,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.04817002109408805,1.3138000820548448,4.469530454937474e-16,0.4516474713434224,7.5,77.6,14.9,,2.5,51.118333,13.228611,Hohenbrink,1.12,0.46,0.014902871176230958,15,2.1899231282659395e-21,0.45581558391841004,0.033654613283698266,1.01,0.3406381658835714,0.013942040666230684
HB_TUDD_012,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.06071507542010084,1.3288535196899327,1.9420649819096553e-22,0.3965507943231209,7.5,76.6,15.9,60.226657125,2.5,51.118333,13.228611,Hohenbrink,1.04,0.45,0.009142745783273738,12,3.7292953719026877e-17,0.4013847079802792,0.039976909080239494,1.0100000000000007,0.3617665202995356,0.007417819112075786
HB_TUDD_013,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.04754872955883167,1.3390745254966823,2.3837891104309205e-24,0.524061401395982,7.692307692307691,76.62337662337661,15.684315684315703,4.464663791666667,2.5,51.118333,13.228611,Hohenbrink,1.51,0.53,0.015896559056041683,19,3.780358521121523e-16,0.5272220678115213,0.029848999795956857,1.01,0.38659907356540973,0.012919164900281126
HB_TUDD_014,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.046484571514849575,1.3142620196331076,1.7086081445451494e-20,0.429267650378212,7.0,79.5,13.5,,2.5,51.118333,13.228611,Hohenbrink,1.32,0.43,0.009538566723349011,19,1.7305798247600962e-20,0.43168118283858087,0.03139442368362868,1.0100000000000007,0.34414139075554695,0.008525337398576083
HB_TUDD_015,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.019078398835408482,1.4020353757064985,3.354377777972616e-25,0.5503549106546209,7.0,77.5,15.5,,2.5,51.118333,13.228611,Hohenbrink,1.38,0.58,0.02428235374258197,16,2.063817254765859e-27,0.5523279464252939,0.008111907042062022,1.01,0.5248991165089985,0.019576193416602876
