layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,source_db,oc,om,porosity,bd,rmse,n_points,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m,sample_type,sample_type_source,island,locality,sand_resin,silt_resin,clay_resin,texture_class_resin
AR_C4S-2_abr00,AR_C4,clay loam,0.15367781788405904,1.4229989102658713,0.30200540508928264,0.5829268574930851,26.47058823529412,39.55375253549696,33.97565922920893,9.879999999999999,7.5,28.08,-16.65,Armas_Canarias,2.0707656612529006,3.5700000000000003,,0.93,0.005924016070275115,14,0.2530525270023845,0.5772135106374564,0.3134834989664186,10.99999999999575,0.022053560593092957,0.003464813344494138,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",23.85120350109409,28.884026258205687,47.264770240700216,clay
AR_C4S-2_jul00,AR_C4,clay loam,0.3484514481630544,1.1290958366608155,1.567022632812511e-17,0.6969637242158896,26.47058823529412,39.55375253549696,33.97565922920893,6.29,7.5,28.08,-16.65,Armas_Canarias,1.5777262180974476,2.7199999999999998,,0.99,0.015182313112910498,13,1.9377851502280995e-20,0.6854031193684758,0.4847062343537168,5.786573513283322,0.020000000028626175,0.012909985483073164,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",23.85120350109409,28.884026258205687,47.264770240700216,clay
AR_C4S-3_jul00,AR_C4,clay loam,0.32849063970255865,1.1101516464919214,1.78679289970533e-18,0.6521739203036729,24.748490945674043,40.84507042253521,34.40643863179075,5.2700000000000005,7.5,28.08,-16.65,Armas_Canarias,1.4791183294663572,2.55,,0.96,0.014868651229839705,13,4.5178272324060287e-13,0.6426673521339177,0.4530387961728624,4.952864238242913,0.02000000293285195,0.013197688936316562,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",23.14814814814815,33.43621399176955,43.415637860082306,clay
AR_C4S-6_abr00,AR_C4,clay loam,0.15518942113326847,1.201913962121151,0.2216536941300767,0.6396817695927675,25.27363184079602,40.8955223880597,33.830845771144276,3.3200000000000003,7.5,28.08,-16.65,Armas_Canarias,1.4037122969837588,2.42,,1.05,0.005251902676129297,13,2.3262245754408315e-13,0.6340351515808169,0.32179472964883404,4.562446433945067,0.02000000023324241,0.0024647082520254673,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",23.638344226579516,29.411764705882348,46.94989106753812,clay
AR_C4S-6_jul00,AR_C4,clay loam,0.13902548717101776,1.0822013766461616,2.0623934281674313e-17,0.5879431246128238,25.27363184079602,40.8955223880597,33.830845771144276,0.15,7.5,28.08,-16.65,Armas_Canarias,1.8387470997679813,3.17,,0.89,0.015164176137126036,13,5.689186796285356e-13,0.5881107287211694,0.12253210557161935,1.0100000000000002,0.08413716403648988,0.015017503840480917,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",23.638344226579516,29.411764705882348,46.94989106753812,clay
AR_N1P1-1_sep04,AR_N1,loam,0.20171728231335415,1.6526167057249674,0.2489663817805064,0.6669134790837373,45.6,28.6,25.8,47.58,22.5,28.83,-17.8,Armas_Canarias,4.083526682134571,7.040000000000001,,0.57,0.01330806865866996,12,0.23377660208076345,0.6563883592554979,0.3457646437488331,10.999999999999957,0.042402306746063566,0.0067032554031114045,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",La Palma,Laguna de Barlovento,,,,
AR_N1P1-1'_sep04,AR_N1,loam,0.19301554378345284,1.6172898945129535,0.25779917662373664,0.663120055701365,45.6,28.6,25.8,47.58,22.5,28.83,-17.8,Armas_Canarias,4.083526682134571,7.040000000000001,,0.57,0.01433036444268345,12,0.23385708983096873,0.652350178525306,0.3377304915863631,10.999999999999975,0.03820503653217364,0.009648093794054265,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",La Palma,Laguna de Barlovento,,,,
AR_N1P2-1_sep04,AR_N1,sandy clay loam,0.11861752713610743,1.3489898597734482,0.42267332578459876,0.7150551860842101,52.04795204795205,13.186813186813188,34.765234765234766,2.8,45.0,28.83,-17.8,Armas_Canarias,3.3990719257540607,5.86,,0.6,0.0065181561560218185,13,0.3260465865508992,0.709808009302228,0.254187263341878,8.440747161036057,0.02000000000000114,0.0028267055860953403,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",La Palma,Laguna de Barlovento,,,,
AR_N2P-1_jul03,AR_N2,sandy loam,0.43611947215542574,1.1675459061980114,0.12736140163777174,0.48210200441958756,63.6,30.6,5.8,,40.0,28.47,-16.4,Armas_Canarias,3.752900232018562,6.470000000000001,,0.58,0.004575343673733588,14,0.13340327056727,0.48231108973295517,0.4147733389631492,1.133203181755521,0.1536535008027021,0.004574261932032162,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Aguagarcía, Tacoronte",,,,
AR_N2P-1_may01,AR_N2,sandy loam,1.0706554496528726,1.358930491647762,0.2804588553989985,0.7396606194600239,63.6,30.6,5.8,104.78,40.0,28.47,-16.4,Armas_Canarias,3.752900232018562,6.470000000000001,,0.49,0.006477407962903254,14,0.2549263542334254,0.7322764390332227,1.595289471019084,2.865700472266124,0.09865692904464876,0.004361338434239,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Aguagarcía, Tacoronte",,,,
AR_N2P-2_jul03,AR_N2,sandy loam,0.21158312082014838,1.7358508173615017,0.23830921008639508,0.7488072723193608,66.93306693306694,24.77522477522478,8.291708291708293,,40.0,28.47,-16.4,Armas_Canarias,3.114849187935035,5.37,,0.6,0.015232129000769557,14,0.2383092100863951,0.7323331631622798,0.31748411179297187,6.869554199448956,0.08761814734972131,0.009063328402251183,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Aguagarcía, Tacoronte",,,,
AR_N2P-2_may01,AR_N2,sandy loam,0.1771769632393316,1.8254658814148206,0.2995324318612492,0.7852954688985063,66.93306693306694,24.77522477522478,8.291708291708293,53.92999999999999,40.0,28.47,-16.4,Armas_Canarias,3.114849187935035,5.37,,0.54,0.011993780832367367,14,0.2922599870497701,0.777128610850435,0.2542311940725952,3.3363145616936216,0.19843923701523555,0.009640540073581044,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Aguagarcía, Tacoronte",,,,
AR_N3P1-1_nov04,AR_N3,sandy clay loam,0.49279874416512576,1.5303730373294435,0.3363720585286987,0.692864416769356,51.7,18.0,30.3,145.51,30.0,28.53,-16.28,Armas_Canarias,10.226218097447797,17.630000000000003,,0.61,0.011157339651510162,11,0.3312458929688728,0.6906080590237346,0.5859814167203589,1.7943468645168452,0.26620688170050893,0.010995589685781175,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Las Mercedes, La Laguna",,,,
AR_N3P2-1_nov04,AR_N3,clay,1.0561502269170029,1.0383683248053548,6.178426289721775e-16,0.5887074741065462,8.629441624365482,22.33502538071066,69.03553299492386,0.007000000000000001,70.0,28.53,-16.28,Armas_Canarias,1.873549883990719,3.2299999999999995,,1.06,0.007664028658347539,11,9.711166715069489e-16,0.5887757529989962,1.0262477065273186,1.01,0.03821647331490101,0.007642297377800059,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Las Mercedes, La Laguna",,,,
AR_N4P-1_jul03,AR_N4,clay,1.0748167019936967,1.5020287838133988,0.2626484842237873,0.6017115652247772,29.3,22.4,48.3,14.530000000000001,30.0,28.43,-16.38,Armas_Canarias,0.8294663573085848,1.4300000000000002,,1.17,0.020671357764137983,13,0.2626484842237918,0.5892621273697034,1.198575052643668,10.999999999988681,0.044332215594806296,0.015950826592902846,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"La Esperanza, El Rosario",,,,
AR_N4P-1'_jul03,AR_N4,clay,0.8643301474569655,1.8488619537799655,0.221000428508673,0.6130899189483063,29.3,22.4,48.3,14.530000000000001,30.0,28.43,-16.38,Armas_Canarias,0.8294663573085848,1.4300000000000002,,1.17,0.02978454205111754,13,0.221000428508673,0.6004251451110229,1.032622401961279,10.999999999984082,0.07313682162096512,0.022884066758771953,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"La Esperanza, El Rosario",,,,
