layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,source_db,oc,om,porosity,bd,rmse,n_points,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m,sample_type,sample_type_source,soil,county,horizon,saturation_point,pdf_page
NJ26_S59NJ-13-3_25-48,NJ26_S59NJ-13-3,sandy clay loam,0.00756428677793935,2.7258630130533525,0.214420000999997,0.3627821342387658,69.0,8.3,22.7,5.08,92.71000000000001,,,SSIR26_NewJersey,0.19,0.32756,0.377,1.51,0.008424701470829814,9,0.20793731369232843,0.36170729971710186,0.01175023539520266,10.999999957255774,0.09365137438907857,0.008258077044305707,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Colts Neck taxadjunct,Monmouth,C1,True,45
NJ26_S58NJ-8-1_1.5-11,NJ26_S58NJ-8-1,sandy loam,0.7902634732382645,1.3051260892017793,0.0024484682560467494,0.5087709753364645,64.2,27.0,8.8,14.478000000000002,15.875,,,SSIR26_NewJersey,0.72,1.24128,0.506,1.23,0.013270512664513632,9,5e-324,0.5060005183477038,1.0402063530396828,10.71135795982554,0.026297481573712443,0.011773386576596934,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Aura taxadjunct,Gloucester,A'2,True,47
NJ26_S58NJ-8-1_11-16,NJ26_S58NJ-8-1,sandy loam,1.1523343372047488,1.2132962521363377,5.186034699795349e-25,0.41946558729518424,60.80000000000001,26.900000000000002,12.300000000000002,3.302,34.29,,,SSIR26_NewJersey,0.32,0.5516800000000001,0.419,1.51,0.011080621487581545,9,5e-324,0.4190000246355406,1.4383058987143789,8.995245172382695,0.022652053552792088,0.011042906510836007,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Aura taxadjunct,Gloucester,B'21t,True,47
NJ26_S58NJ-8-1_16-30,NJ26_S58NJ-8-1,sandy loam,0.5930057616791358,1.388806753420928,0.04480699852048589,0.3651770665400207,58.5,23.2,18.3,2.032,58.42,,,SSIR26_NewJersey,0.27,0.46548,0.361,1.65,0.016166381848828938,9,0.03355563949113708,0.36101788543088037,0.8426606292359268,10.999999996567327,0.029366451361446468,0.014427872583088282,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Aura taxadjunct,Gloucester,B'22t,True,47
NJ26_S58NJ-8-1_30,NJ26_S58NJ-8-1,sandy clay loam,0.5534382837981383,1.6017639926490645,0.14620000099999997,0.355683942720399,66.0,6.8,27.2,1.7779999999999998,76.2,,,SSIR26_NewJersey,0.12,0.20687999999999998,0.355,1.7,0.006398563445586598,9,0.1442520083490145,0.3549331581873811,0.729488216864681,2.439415126578891,0.21554566267602834,0.006175970656429962,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Aura taxadjunct,Gloucester,IIIB'24t,True,47
NJ26_S56NJ-3-1_0-4.5,NJ26_S56NJ-3-1,sandy loam,0.5667171452409515,1.250177591680735,2.777672496953067e-21,0.571557053315525,62.7,29.4,7.9,31.75,5.715,,,SSIR26_NewJersey,3.8,6.5512,0.5660000000000001,0.91,0.025157220106934768,9,2.595858221286537e-25,0.56599445724581,0.7720974259408163,4.620540301260773,0.049946023630817515,0.023968369945060377,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Freehold taxadjunct,Burlington,A1,True,49
NJ26_S56NJ-3-1_4.5-12,NJ26_S56NJ-3-1,sandy loam,0.3793307892981845,1.281011244741942,6.305817369082158e-15,0.41761556817883694,68.1,25.800000000000004,6.1000000000000005,6.096,20.955,,,SSIR26_NewJersey,0.98,1.68952,0.41700000000000004,1.42,0.01817204432637985,9,2.5011066111625506e-26,0.4189121550448697,0.2831996273194048,1.0100000000000156,0.2990735230459344,0.01795186406374491,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Freehold taxadjunct,Burlington,A2,True,49
NJ26_S56NJ-3-1_12-20,NJ26_S56NJ-3-1,sandy loam,0.5445988902457721,1.2480700042744577,1.8393743016767859e-29,0.42863737218855286,65.3,26.7,8.0,1.016,40.64,,,SSIR26_NewJersey,0.17,0.29308,0.37799999999999995,1.55,0.02438754698807328,8,1.0566420885578208e-40,0.4290181320777811,0.4230665180829933,1.01,0.26026298221984623,0.02403875818544264,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Freehold taxadjunct,Burlington,B1,False,49
NJ26_S56NJ-3-1_20-30,NJ26_S56NJ-3-1,sandy loam,0.38838588111057165,1.1837178380291655,6.978043948709057e-23,0.4193420083421116,54.6,28.5,16.9,1.524,63.5,,,SSIR26_NewJersey,0.17,0.29308,0.42100000000000004,1.49,0.016788474924580743,9,6.134325729901838e-15,0.41929243189859855,0.3118623704786458,1.01,0.19109778514405934,0.01637609608978645,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Freehold taxadjunct,Burlington,B2t,True,49
NJ26_S56NJ-3-1_30-36,NJ26_S56NJ-3-1,sandy loam,0.143986400296768,1.218677692604001,2.673936446099793e-29,0.3474545182368957,71.1,15.800000000000002,13.100000000000001,0.508,83.82,,,SSIR26_NewJersey,0.06,0.10343999999999999,0.365,1.66,0.017143733015957615,8,1.2108102003943924e-32,0.35014794693857854,0.11157105985599579,1.01,0.23359047411852324,0.016654596232713745,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Freehold taxadjunct,Burlington,B3t,False,49
NJ26_S56NJ-3-1_38-42,NJ26_S56NJ-3-1,loamy sand,0.2598024830677982,1.608649120985452,0.05007189099135147,0.39560336891814163,84.5,8.1,7.4,5.3340000000000005,101.6,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.389,1.56,0.021043655812153044,9,0.04090045523060351,0.384560353240158,0.3460063772862644,3.4554121325240343,0.14397634357213338,0.01968269450243794,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Freehold taxadjunct,Burlington,IIC2,True,49
NJ26_S56NJ-3-1_42-63,NJ26_S56NJ-3-1,sandy loam,0.22700325999967236,1.2657030405319478,3.891884782061995e-22,0.39078655825523334,74.3,13.7,12.0,6.096,133.35000000000002,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.38299999999999995,1.59,0.017990866778608613,9,2.926047721682624e-98,0.38264789761804324,0.33684131263936834,7.324756740469918,0.03206513963608629,0.017401107659044915,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Freehold taxadjunct,Burlington,IIIC3,True,49
NJ26_S57NJ-12-1_5-13,NJ26_S57NJ-12-1,silt loam,0.3982903978497602,1.25002305739806,1.812215940066134e-18,0.5003513878638773,18.900000000000002,69.30000000000001,11.800000000000002,2.7940000000000005,22.86,,,SSIR26_NewJersey,0.62,1.06888,0.508,1.2,0.028096881353499085,9,5.446421812666545e-27,0.49915624187590724,0.28002373993618607,1.01,0.2696162174477353,0.02681297342181384,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Matapeake taxadjunct,Middlesex,A2,True,51
NJ26_S57NJ-12-1_13-21,NJ26_S57NJ-12-1,silt loam,0.32449438659475704,1.1757481797707037,3.634617891842494e-43,0.44764675846312163,15.9,62.8,21.3,0.762,43.18000000000001,,,SSIR26_NewJersey,0.31,0.53444,0.461,1.38,0.025270609398883353,9,5e-324,0.4444928671457408,0.22104337655228667,1.01,0.18948518927452976,0.024296932233207905,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Matapeake taxadjunct,Middlesex,B21t,True,51
NJ26_S57NJ-12-1_21-31,NJ26_S57NJ-12-1,loam,0.03503276442345424,1.2587017987190219,1.6165719094087595e-23,0.37557546964251365,38.3,46.6,15.1,0.254,66.03999999999999,,,SSIR26_NewJersey,0.1,0.1724,0.40700000000000003,1.61,0.019502814287689043,9,4.543319190901721e-22,0.37989616307188706,0.02741755328119316,1.01,0.27976608628025534,0.018263241373343574,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Matapeake taxadjunct,Middlesex,B22tg,True,51
NJ26_S57NJ-12-1_31-63,NJ26_S57NJ-12-1,sandy loam,1.3463237167481155,1.1543172751718251,7.082733994985299e-22,0.30726871291638574,58.5,26.7,14.8,0.508,119.38,,,SSIR26_NewJersey,0.06,0.10343999999999999,0.309,1.86,0.012769086240955699,9,1.8428005336450113e-18,0.30683999082313573,1.1741136848382887,1.01,0.15660535451636784,0.012540511498887033,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Matapeake taxadjunct,Middlesex,IIC,True,51
NJ26_S57NJ-8-1_1.5-11,NJ26_S57NJ-8-1,sandy loam,0.7064015112544875,1.3064049819765697,1.6370882332295416e-18,0.40164458767368333,70.1,25.100000000000005,4.800000000000001,12.953999999999999,15.875,,,SSIR26_NewJersey,0.56,0.9654400000000001,0.397,1.44,0.014633455749358827,9,2.3738919364399497e-66,0.39701178860128133,0.8939353607189106,10.99999999380539,0.026179178832489707,0.012135626635186586,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,A'2,True,53
NJ26_S57NJ-8-1_11-18,NJ26_S57NJ-8-1,sandy loam,0.6163903893956425,1.2572565271069696,6.076497730156531e-17,0.3396683453019309,66.0,27.4,6.6,8.89,36.83,,,SSIR26_NewJersey,0.17,0.29308,0.33899999999999997,1.57,0.014460767887678846,9,1.1946598769466472e-18,0.33988733743149413,0.48425194670389315,1.0100000000000282,0.26877002736787853,0.01429736630809648,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,B'21t,True,53
NJ26_S57NJ-8-1_18-25,NJ26_S57NJ-8-1,sandy loam,0.7999691538662094,1.38047860585261,0.056067897455930264,0.28534042045438684,69.6,21.7,8.7,3.5559999999999996,54.61,,,SSIR26_NewJersey,0.12,0.20687999999999998,0.284,1.72,0.009127550591870518,9,0.048945378918432855,0.28400039003860733,1.1075235483672918,10.999493764064693,0.02936829514227002,0.008428046069884077,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,B'22t,True,53
NJ26_S57NJ-8-1_25-32,NJ26_S57NJ-8-1,loamy sand,0.8525817991339414,1.478930117491719,0.04806000099999999,0.2515780483463563,83.3,10.3,6.4,6.35,72.39,,,SSIR26_NewJersey,0.08,0.13792000000000001,0.25,1.78,0.007907334168488787,9,0.0470324371316443,0.25000093032343607,1.0604464734100219,10.999935184163288,0.040266420215013046,0.006750114450868387,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,B'23t,True,53
NJ26_S57NJ-8-2_0-1.5,NJ26_S57NJ-8-2,sandy loam,0.7761795200489452,1.272011669548157,2.1044590807495717e-14,0.40937842396727775,71.0,25.5,3.5,17.526,1.905,,,SSIR26_NewJersey,2.6,4.4824,0.405,1.33,0.021533242974482614,9,5e-324,0.40500768713640733,0.953197176034137,10.999999998178392,0.023496556494446656,0.02000555223256899,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,,True,55
NJ26_S57NJ-8-2_1.5-14,NJ26_S57NJ-8-2,sandy loam,0.8017906564819242,1.2477822337512317,4.8979858424525935e-16,0.40835173401063357,63.0,29.9,7.1,16.764,19.685000000000002,,,SSIR26_NewJersey,0.64,1.1033600000000001,0.409,1.37,0.02075950548393514,9,2.4692834061976044e-21,0.4086921292771912,0.6541376359697111,1.0100000000000002,0.25629966279460925,0.02057565802714192,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,A'2,True,55
NJ26_S57NJ-8-2_14-24,NJ26_S57NJ-8-2,sandy loam,1.6253284893498772,1.179217993356857,7.149942419755233e-23,0.3495907386597492,61.9,27.2,10.9,8.128,48.260000000000005,,,SSIR26_NewJersey,0.2,0.3448,0.349,1.55,0.015965880061131796,9,5e-324,0.3490000711893803,1.8780046422649854,8.472162368948199,0.020586110719935862,0.015802149708544412,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,B'21t,True,55
NJ26_S57NJ-8-2_24-32,NJ26_S57NJ-8-2,loamy sand,0.6514180084149426,1.6467895753473245,0.053630001,0.27720450521205503,78.4,13.6,8.0,11.43,71.12,,,SSIR26_NewJersey,0.12,0.20687999999999998,0.275,1.73,0.008949731388768556,9,0.053630001,0.2750057458020104,0.8722456746222939,10.999999912085846,0.05227282224030398,0.007236045439360181,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,B'22t,True,55
NJ26_S57NJ-8-2_32-66,NJ26_S57NJ-8-2,loamy sand,1.195051429380163,1.4855201600924606,0.037170000999987664,0.2603196161598507,87.2,8.0,4.8,5.08,124.46000000000001,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.259,1.77,0.011432235839149702,9,0.037170000999999994,0.25900013134736605,1.325781527903114,10.960527573977563,0.043360610125621396,0.01059133446567113,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,IIC2,True,55
NJ26_S57NJ-8-3_3-4,NJ26_S57NJ-8-3,loamy sand,0.6501104129757078,1.377637810197165,0.047656434013697895,0.44277171001045534,75.0,21.2,3.8,15.494,8.89,,,SSIR26_NewJersey,1.02,1.75848,0.43799999999999994,1.28,0.021070479567679788,7,0.03281579678007682,0.4380073546583867,0.9122577628807466,10.999999874029543,0.028486553789754534,0.018649602887499436,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Gloucester,B2,True,57
NJ26_S57NJ-8-3_4-13,NJ26_S57NJ-8-3,loamy sand,0.3316867738410569,1.3825028172019103,1.1933659584627805e-16,0.39812702153886065,79.69999999999999,16.1,4.199999999999999,9.906,21.590000000000003,,,SSIR26_NewJersey,0.28,0.48272000000000004,0.40299999999999997,1.49,0.020737951717734876,9,9.817635044908532e-21,0.4015879427504233,0.22246713658360973,1.01,0.42411330891895443,0.020069498662022015,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Gloucester,A'2,True,57
NJ26_S57NJ-8-3_13-24,NJ26_S57NJ-8-3,sandy loam,0.9303946292968222,1.3737442633870411,0.03958732068103019,0.36253311208650213,75.6,15.7,8.7,10.414,46.99,,,SSIR26_NewJersey,0.2,0.3448,0.36,1.54,0.013523008666528448,9,0.03544236302872173,0.36000067055563817,1.1525440809771377,10.999935403838151,0.031134862380149102,0.012044853501045963,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Gloucester,B't,True,57
NJ26_S57NJ-8-3_30-46,NJ26_S57NJ-8-3,sand,0.33322675571629773,1.8804456179624727,0.025350000999999987,0.3215785112781542,93.2,3.2,3.6,21.843999999999998,96.52000000000001,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.32,1.69,0.01644506225603555,9,0.025350000999999865,0.3187679017754389,0.41021493482594856,2.4592042518097266,0.3155909851760769,0.016121513131104475,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Gloucester,IIC2,True,57
NJ26_S58NJ-5-1_0-2,NJ26_S58NJ-5-1,loamy sand,0.5593225407160731,1.8173203719201771,0.2251543592563398,0.5015393160835758,77.9,19.1,3.0,19.05,2.54,,,SSIR26_NewJersey,3.08,5.30992,0.502,1.26,0.005966185621672857,6,0.23395620907113338,0.5016537193806766,0.2817532597562703,1.318330661419163,0.9799999999998394,0.005337677869469864,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,A1,True,59
NJ26_S58NJ-5-1_13-19,NJ26_S58NJ-5-1,sandy loam,0.7162597928680581,1.2847915737208448,5.812012944476599e-19,0.3699903630119011,70.2,24.9,4.9,2.032,40.64,,,SSIR26_NewJersey,0.16,0.27584000000000003,0.37,1.6,0.021422299207621478,9,1.3522849604909536e-14,0.370142448760709,0.5533001286161465,1.0100000000116862,0.29878712180216593,0.021204755084292388,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,A3,True,59
NJ26_S58NJ-5-1_19-21,NJ26_S58NJ-5-1,sandy loam,0.8516967355105647,1.2501566835539062,4.905139095116544e-24,0.36698592196630525,67.1,26.100000000000005,6.800000000000001,1.524,50.8,,,SSIR26_NewJersey,0.11,0.18964,0.36700000000000005,1.63,0.023066817946624057,9,3.8725320515260075e-18,0.3667960625852129,0.6836910393477525,1.0100000000001939,0.259415932090087,0.022873953245589267,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,B1,True,59
NJ26_S58NJ-5-1_21-28,NJ26_S58NJ-5-1,sandy loam,1.9053347148238307,1.1687069433383774,9.836418254174329e-21,0.3867700258977104,61.6,22.5,15.9,2.032,62.230000000000004,,,SSIR26_NewJersey,0.16,0.27584000000000003,0.38799999999999996,1.6,0.014111989259233555,9,9.587958656162559e-13,0.38644366684608966,1.6986807340246934,1.0100000000000002,0.1704547057245654,0.013872967155129697,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,B2t,True,59
NJ26_S58NJ-5-1_28-32,NJ26_S58NJ-5-1,sandy loam,0.844502928963538,1.2674946016526876,0.013784748903590334,0.35031086376381804,75.4,12.1,12.5,6.35,76.2,,,SSIR26_NewJersey,0.08,0.13792000000000001,0.34600000000000003,1.64,0.015675356601053913,9,0.010949981726985017,0.34600456102728533,0.9994594087035702,10.999998607419917,0.022909898289240806,0.013811863253346417,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,B3t,True,59
NJ26_S58NJ-5-1_32-38,NJ26_S58NJ-5-1,sand,0.4045621377696215,1.6277421427109517,0.02004000099963386,0.3334175352460873,93.3,2.9,3.8,15.494,88.9,,,SSIR26_NewJersey,0.0,0.0,0.325,1.67,0.014346767619418256,9,0.011143092706206928,0.32536324116908133,0.6284903477959435,10.999999999965523,0.043527043656607235,0.009373596812074333,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,C1,True,59
NJ26_S58NJ-5-1_38-43,NJ26_S58NJ-5-1,loamy sand,0.3182799044089108,1.384175225714653,1.411008589855317e-16,0.33081096242415076,82.5,14.3,3.2,3.302,102.87,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.324,1.66,0.026002280129839305,9,1.1533933795903326e-59,0.3240531763616771,0.4829981035680786,6.074463816112128,0.05512788746830124,0.025387167926368154,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,C2,True,59
NJ26_S58NJ-5-2_0-7,NJ26_S58NJ-5-2,loamy sand,0.6485809051293921,1.3849255488943477,0.019487126868984156,0.5178195758924834,78.60000000000001,17.3,4.1,32.004,8.89,,,SSIR26_NewJersey,1.38,2.37912,0.511,1.17,0.025650695378772806,9,0.006088715213780352,0.5110210365388455,0.8761468948751693,10.999999995529105,0.03008858271693882,0.02266033263270296,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,"Ap1,Ap2",True,61
NJ26_S58NJ-5-2_7-16,NJ26_S58NJ-5-2,loamy sand,0.8722319043542146,1.3454224940160497,0.00040042604403532444,0.4245713466493432,77.5,17.7,4.8,4.318,29.21,,,SSIR26_NewJersey,0.32,0.5516800000000001,0.42100000000000004,1.48,0.01760745887910049,9,1.0550475373757111e-191,0.4210016750422806,1.065628174952281,10.999984383760461,0.029770387159922335,0.01572941661540171,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,A2,True,61
NJ26_S58NJ-5-2_16-19,NJ26_S58NJ-5-2,sandy loam,0.6612454739558051,1.2760271073965463,1.7754432068178263e-20,0.3765479924657178,71.9,19.5,8.6,1.016,44.45,,,SSIR26_NewJersey,0.19,0.32756,0.373,1.58,0.014426657745930924,9,5e-324,0.37300436184180197,0.8743182931581245,10.999999999999998,0.023345944291270022,0.013159456292821411,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,B1,True,61
NJ26_S58NJ-5-2_19-27,NJ26_S58NJ-5-2,sandy loam,0.5420883001978682,1.4277777623170258,0.09829493240070682,0.381040421314209,65.4,16.5,18.1,5.588000000000001,58.42,,,SSIR26_NewJersey,0.29,0.49995999999999996,0.377,1.58,0.012108343153750277,9,0.08442603757314261,0.37701424261003286,0.8146809875692247,10.999999999820675,0.0303920257736068,0.010100998457394041,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,B2t,True,61
NJ26_S58NJ-5-2_27-37,NJ26_S58NJ-5-2,sandy loam,0.32311333759374505,1.7805591343058482,0.08060000099999999,0.390304277075484,80.6,5.9,13.5,3.5559999999999996,81.28,,,SSIR26_NewJersey,0.15,0.2586,0.38,1.55,0.018309345660414998,9,0.08060000099999999,0.3799664557025864,0.5026989702565605,6.595677921283914,0.09085377420124051,0.01492250348675436,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,B3t,True,61
NJ26_S58NJ-5-2_37,NJ26_S58NJ-5-2,sand,0.14898128643597822,5.775972813187958,0.029200000999999996,0.39470629157291426,94.7,0.3,5.0,23.622000000000003,93.98,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.405,1.46,0.01669426689230997,9,0.029200000999999996,0.39455584559074713,0.17859834279589584,10.999999999999993,0.3046498010430852,0.016538033486692208,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,IIC,True,61
NJ26_S58NJ-8-7_0-10,NJ26_S58NJ-8-7,sandy loam,0.2187905531464686,1.2411674303134954,5e-324,0.3516894709598172,60.4,32.1,7.5,0.508,12.7,,,SSIR26_NewJersey,1.48,2.55152,0.363,1.6,0.028005199656165554,9,5e-324,0.34466957287909505,0.10185960676426756,1.01,0.290798622138257,0.0267433778116843,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,Ap,True,63
NJ26_S58NJ-8-7_10-16,NJ26_S58NJ-8-7,sandy loam,0.5585159936577935,1.24683788046335,2.3582826744338517e-22,0.325581718409758,71.19999999999999,22.599999999999998,6.199999999999999,0.508,33.019999999999996,,,SSIR26_NewJersey,0.28,0.48272000000000004,0.326,1.66,0.025933062189125413,9,4.598948698884075e-15,0.32481357616752066,0.41560194069487477,1.01,0.26113369068631737,0.02562687245504123,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,A2,True,63
NJ26_S58NJ-8-7_16-23,NJ26_S58NJ-8-7,sandy loam,1.4016851556000134,1.2384652669473368,7.799806320794235e-21,0.3765453219119885,70.9,21.8,7.3,2.54,49.53,,,SSIR26_NewJersey,0.17,0.29308,0.37799999999999995,1.62,0.019821024152918396,9,8.331154301684601e-13,0.3762152512413086,1.1688993482214438,1.01,0.2448876239997886,0.019502628138636204,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,B1t,True,63
NJ26_S58NJ-8-7_23-30,NJ26_S58NJ-8-7,sandy loam,1.7761373535857021,1.2330643774663852,1.213095662712913e-08,0.3509890132471947,76.89999999999999,14.899999999999999,8.199999999999998,4.826,67.31,,,SSIR26_NewJersey,0.08,0.13792000000000001,0.35100000000000003,1.65,0.014870756325231835,9,1.3491593000769896e-20,0.3510115542481854,1.7457615796131742,1.190284063971764,0.19644466163324778,0.014870410994187983,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,B2t,True,63
NJ26_S58NJ-8-7_30-48,NJ26_S58NJ-8-7,loamy sand,0.9009356192323736,1.44797419008129,0.030652186042585062,0.2778811418182601,85.0,10.5,4.5,7.111999999999999,99.06,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.276,1.82,0.012830004689180318,9,0.028081368041579846,0.2760006716079388,1.1209153086371881,10.999999713071206,0.037221446505809795,0.011846108395050797,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,IIC1,True,63
NJ26_S58NJ-8-7_48-60,NJ26_S58NJ-8-7,sand,8.841068587188934,1.3786624319352516,0.02079099303079129,0.3239909241539099,92.9,2.6,4.5,39.37,137.16,,,SSIR26_NewJersey,0.02,0.034480000000000004,0.324,1.71,0.0057542939039173305,9,0.02159645062936324,0.32397921859707973,7.733414380241174,1.0100008098988273,0.38822381493532865,0.005726489527101093,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer sandy loam,Gloucester,IIC2,True,63
NJ26_S59NJ-5-1_8-15,NJ26_S59NJ-5-1,loamy sand,0.7737349628401127,1.2908887398361248,4.085188729723821e-18,0.3764132884203672,87.5,7.5,5.0,3.048,29.21,,,SSIR26_NewJersey,0.26,0.44824,0.379,1.6,0.0241828318216628,9,6.746583555396788e-16,0.3759237493648233,0.5736103896374486,1.01,0.3087926082680941,0.023587860863802445,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,A2,True,65
NJ26_S59NJ-5-1_15-21,NJ26_S59NJ-5-1,sandy loam,1.7163989388882,1.2717610447816554,3.961096140466762e-24,0.38410117083816,73.30000000000001,20.400000000000002,6.300000000000001,2.286,45.72,,,SSIR26_NewJersey,0.14,0.24136000000000002,0.38299999999999995,1.58,0.01673536275373233,9,5e-324,0.38300004103616336,1.9074428838983835,9.005113338312528,0.02956045768661494,0.016218276176177326,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Downer loamy sand,Cape May,A3,True,65
