layer_id,volcanic,andic,volcanic_evidence,p_andosols,wrb,km_any,volcano_any,km_holocene,volcano_holocene
75 _ 90,unlikely,unknown,,0.0,Umbrisols,175.9,Vitim Volcanic Field,496.4,Udokan Plateau
76 _ 19.5,unlikely,unknown,,0.0,Cambisols,702.0,Udokan Plateau,702.0,Udokan Plateau
76 _ 45,unlikely,unknown,,0.0,Cambisols,702.0,Udokan Plateau,702.0,Udokan Plateau
76 _ 97.5,unlikely,unknown,,0.0,Cambisols,702.0,Udokan Plateau,702.0,Udokan Plateau
77 _ 15,unlikely,unknown,,0.0,Cambisols,681.9,Udokan Plateau,681.9,Udokan Plateau
77 _ 40,unlikely,unknown,,0.0,Cambisols,681.9,Udokan Plateau,681.9,Udokan Plateau
77 _ 5.5,unlikely,unknown,,0.0,Cambisols,681.9,Udokan Plateau,681.9,Udokan Plateau
77 _ 97.5,unlikely,unknown,,0.0,Cambisols,681.9,Udokan Plateau,681.9,Udokan Plateau
78 _ 20,unlikely,unknown,,0.0,Cambisols,643.9,Udokan Plateau,643.9,Udokan Plateau
78 _ 35,unlikely,unknown,,0.0,Cambisols,643.9,Udokan Plateau,643.9,Udokan Plateau
78 _ 45,unlikely,unknown,,0.0,Cambisols,643.9,Udokan Plateau,643.9,Udokan Plateau
78 _ 6.5,unlikely,unknown,,0.0,Cambisols,643.9,Udokan Plateau,643.9,Udokan Plateau
79 _ 120,unlikely,unknown,,0.0,Cryosols,740.3,Balagan-Tas,1090.1,Udokan Plateau
79 _ 17,unlikely,unknown,,0.0,Cryosols,740.3,Balagan-Tas,1090.1,Udokan Plateau
79 _ 40,unlikely,unknown,,0.0,Cryosols,740.3,Balagan-Tas,1090.1,Udokan Plateau
79 _ 75,unlikely,unknown,,0.0,Cryosols,740.3,Balagan-Tas,1090.1,Udokan Plateau
8 _ 10,unlikely,unknown,,0.0,Histosols,1741.0,Sigurd,1995.0,East Gakkel Ridge at 85°E
8 _ 112,unlikely,unknown,,0.0,Histosols,1741.0,Sigurd,1995.0,East Gakkel Ridge at 85°E
8 _ 12.5,unlikely,unknown,,0.0,Gleysols,1730.3,Sigurd,1865.3,East Gakkel Ridge at 85°E
8 _ 20.5,unlikely,unknown,,0.0,Gleysols,1730.3,Sigurd,1865.3,East Gakkel Ridge at 85°E
8 _ 27.5,unlikely,unknown,,0.0,Histosols,1442.2,East Gakkel Ridge at 85°E,1442.2,East Gakkel Ridge at 85°E
8 _ 40,unlikely,unknown,,0.0,Histosols,1741.0,Sigurd,1995.0,East Gakkel Ridge at 85°E
8 _ 43.5,unlikely,unknown,,0.0,Histosols,1442.2,East Gakkel Ridge at 85°E,1442.2,East Gakkel Ridge at 85°E
8 _ 58.5,unlikely,unknown,,0.0,Histosols,1442.2,East Gakkel Ridge at 85°E,1442.2,East Gakkel Ridge at 85°E
8 _ 64,unlikely,unknown,,0.0,Gleysols,1730.3,Sigurd,1865.3,East Gakkel Ridge at 85°E
8 _ 85,unlikely,unknown,,0.0,Histosols,1741.0,Sigurd,1995.0,East Gakkel Ridge at 85°E
80 _ 16,unlikely,unknown,,0.0,Cambisols,708.8,Balagan-Tas,1121.1,Udokan Plateau
80 _ 37,unlikely,unknown,,0.0,Cambisols,708.8,Balagan-Tas,1121.1,Udokan Plateau
80 _ 68.5,unlikely,unknown,,0.0,Cambisols,708.8,Balagan-Tas,1121.1,Udokan Plateau
80 _ 92.5,unlikely,unknown,,0.0,Cambisols,708.8,Balagan-Tas,1121.1,Udokan Plateau
81 _ 11.5,unlikely,unknown,,0.0,Cambisols,689.3,Udokan Plateau,689.3,Udokan Plateau
81 _ 30,unlikely,unknown,,0.0,Cambisols,689.3,Udokan Plateau,689.3,Udokan Plateau
81 _ 45,unlikely,unknown,,0.0,Cambisols,689.3,Udokan Plateau,689.3,Udokan Plateau
82 _ 22,unlikely,unknown,,0.0,Cambisols,187.8,Vitim Volcanic Field,430.1,Udokan Plateau
82 _ 45,unlikely,unknown,,0.0,Cambisols,187.8,Vitim Volcanic Field,430.1,Udokan Plateau
83 _ 11,unlikely,unknown,,0.0,Leptosols,618.9,Bruntal Volcanic Field,1155.3,West Eifel Volcanic Field
83 _ 160,unlikely,unknown,,0.0,Leptosols,618.9,Bruntal Volcanic Field,1155.3,West Eifel Volcanic Field
83 _ 20,unlikely,unknown,,1.0,Leptosols,1284.4,Bruntal Volcanic Field,1736.3,West Eifel Volcanic Field
83 _ 28,unlikely,unknown,,0.0,Cambisols,422.5,Vitim Volcanic Field,604.8,Udokan Plateau
83 _ 29,unlikely,unknown,,0.0,Leptosols,618.9,Bruntal Volcanic Field,1155.3,West Eifel Volcanic Field
83 _ 32.5,unlikely,unknown,,1.0,Leptosols,1284.4,Bruntal Volcanic Field,1736.3,West Eifel Volcanic Field
83 _ 45 _ 40 _ 8,unlikely,unknown,,1.0,Leptosols,1284.4,Bruntal Volcanic Field,1736.3,West Eifel Volcanic Field
83 _ 45 _ 40 _ 8.1,unlikely,unknown,,0.0,Cambisols,422.5,Vitim Volcanic Field,604.8,Udokan Plateau
83 _ 78,unlikely,unknown,,0.0,Leptosols,618.9,Bruntal Volcanic Field,1155.3,West Eifel Volcanic Field
83 _ 8,unlikely,unknown,,0.0,Cambisols,422.5,Vitim Volcanic Field,604.8,Udokan Plateau
83 _ 8.5,unlikely,unknown,,1.0,Leptosols,1284.4,Bruntal Volcanic Field,1736.3,West Eifel Volcanic Field
83 _ 95,unlikely,unknown,,0.0,Cambisols,422.5,Vitim Volcanic Field,604.8,Udokan Plateau
84 _ 106.5,unlikely,unknown,,1.0,Albeluvisols,1788.1,Elbrus,1788.1,Elbrus
84 _ 11,unlikely,unknown,,0.0,Leptosols,1492.7,South Harghita Mountains,1624.5,Elbrus
84 _ 140,unlikely,unknown,,0.0,Leptosols,1162.8,East Tuva Volcanic Field,1188.0,Jombolok
84 _ 17.5,unlikely,unknown,,0.0,Leptosols,1162.8,East Tuva Volcanic Field,1188.0,Jombolok
84 _ 22,unlikely,unknown,,1.0,Albeluvisols,1788.1,Elbrus,1788.1,Elbrus
84 _ 34.5,unlikely,unknown,,0.0,Leptosols,1492.7,South Harghita Mountains,1624.5,Elbrus
84 _ 37.5,unlikely,unknown,,0.0,Leptosols,1162.8,East Tuva Volcanic Field,1188.0,Jombolok
84 _ 54,unlikely,unknown,,1.0,Albeluvisols,1788.1,Elbrus,1788.1,Elbrus
84 _ 57.5,unlikely,unknown,,0.0,Leptosols,1162.8,East Tuva Volcanic Field,1188.0,Jombolok
84 _ 6,unlikely,unknown,,0.0,Leptosols,1162.8,East Tuva Volcanic Field,1188.0,Jombolok
84 _ 82,unlikely,unknown,,0.0,Leptosols,1492.7,South Harghita Mountains,1624.5,Elbrus
84 _ 82.5,unlikely,unknown,,0.0,Leptosols,1162.8,East Tuva Volcanic Field,1188.0,Jombolok
84 _ 9.5,unlikely,unknown,,1.0,Albeluvisols,1788.1,Elbrus,1788.1,Elbrus
85 _ 1.5,unlikely,unknown,,2.0,Albeluvisols,1836.0,Elbrus,1836.0,Elbrus
85 _ 45,unlikely,unknown,,2.0,Albeluvisols,1836.0,Elbrus,1836.0,Elbrus
85 _ 6.5,unlikely,unknown,,2.0,Albeluvisols,1836.0,Elbrus,1836.0,Elbrus
85 _ 71.5,unlikely,unknown,,2.0,Albeluvisols,1836.0,Elbrus,1836.0,Elbrus
85 _ 96.5,unlikely,unknown,,2.0,Albeluvisols,1836.0,Elbrus,1836.0,Elbrus
86 _ 15,unlikely,unknown,,0.0,Cambisols,1320.1,Jombolok,1320.1,Jombolok
86 _ 4.5,unlikely,unknown,,0.0,Cambisols,1320.1,Jombolok,1320.1,Jombolok
86 _ 42.5,unlikely,unknown,,0.0,Cambisols,1320.1,Jombolok,1320.1,Jombolok
86 _ 70,unlikely,unknown,,0.0,Cambisols,1320.1,Jombolok,1320.1,Jombolok
87 _ 14.5,unlikely,unknown,,0.0,Histosols,1662.5,Jombolok,1662.5,Jombolok
87 _ 25,unlikely,unknown,,0.0,Histosols,1662.5,Jombolok,1662.5,Jombolok
87 _ 42.5,unlikely,unknown,,0.0,Histosols,1662.5,Jombolok,1662.5,Jombolok
87 _ 72.5,unlikely,unknown,,0.0,Histosols,1662.5,Jombolok,1662.5,Jombolok
88 _ 15,known,unknown,Kamchatka volcanic ash; volcano <= 100 km + SoilGrids >= 5 %,7.0,Gleysols,41.0,Kizimen,41.0,Kizimen
88 _ 23.5,known,unknown,Kamchatka volcanic ash; volcano <= 100 km + SoilGrids >= 5 %,7.0,Gleysols,41.0,Kizimen,41.0,Kizimen
88 _ 3.5,known,unknown,Kamchatka volcanic ash; volcano <= 100 km + SoilGrids >= 5 %,7.0,Gleysols,41.0,Kizimen,41.0,Kizimen
89 _ 107.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 13,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 135,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 16.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 165,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 2,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 20,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 23,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 27.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 36,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 46,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 51,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 53,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 57,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
89 _ 82.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,16.0,Cryosols,27.6,Tolbachik,27.6,Tolbachik
9 _ 12.5,unlikely,unknown,,0.0,Cambisols,1456.2,East Gakkel Ridge at 85°E,1456.2,East Gakkel Ridge at 85°E
9 _ 15.5,unlikely,unknown,,0.0,Cryosols,344.7,Balagan-Tas,853.6,Severny
9 _ 18.5,unlikely,unknown,,0.0,Cambisols,1456.2,East Gakkel Ridge at 85°E,1456.2,East Gakkel Ridge at 85°E
9 _ 25.5,unlikely,unknown,,0.0,Histosols,1656.8,Sigurd,2059.1,East Gakkel Ridge at 85°E
9 _ 27,unlikely,unknown,,0.0,Cambisols,1456.2,East Gakkel Ridge at 85°E,1456.2,East Gakkel Ridge at 85°E
9 _ 32,unlikely,unknown,,0.0,Cryosols,344.7,Balagan-Tas,853.6,Severny
9 _ 33,unlikely,unknown,,0.0,Histosols,1656.8,Sigurd,2059.1,East Gakkel Ridge at 85°E
9 _ 40,unlikely,unknown,,0.0,Cambisols,1456.2,East Gakkel Ridge at 85°E,1456.2,East Gakkel Ridge at 85°E
9 _ 47,unlikely,unknown,,0.0,Cryosols,344.7,Balagan-Tas,853.6,Severny
9 _ 47.5,unlikely,unknown,,0.0,Histosols,1656.8,Sigurd,2059.1,East Gakkel Ridge at 85°E
9 _ 6,unlikely,unknown,,0.0,Cambisols,1456.2,East Gakkel Ridge at 85°E,1456.2,East Gakkel Ridge at 85°E
9 _ 65,unlikely,unknown,,0.0,Cambisols,1456.2,East Gakkel Ridge at 85°E,1456.2,East Gakkel Ridge at 85°E
9 _ 80,unlikely,unknown,,0.0,Cambisols,1456.2,East Gakkel Ridge at 85°E,1456.2,East Gakkel Ridge at 85°E
90 _ 16,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; volcano <= 100 km + SoilGrids >= 5 %,61.0,Andosols,20.8,Etopan,44.3,Ichinsky
90 _ 21.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; volcano <= 100 km + SoilGrids >= 5 %,61.0,Andosols,20.8,Etopan,44.3,Ichinsky
90 _ 37.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; volcano <= 100 km + SoilGrids >= 5 %,61.0,Andosols,20.8,Etopan,44.3,Ichinsky
90 _ 65,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; volcano <= 100 km + SoilGrids >= 5 %,61.0,Andosols,20.8,Etopan,44.3,Ichinsky
92 _ 100,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,43.0,Andosols,14.6,Kizimen,14.6,Kizimen
92 _ 131,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,43.0,Andosols,14.6,Kizimen,14.6,Kizimen
92 _ 15,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,43.0,Andosols,14.6,Kizimen,14.6,Kizimen
92 _ 22.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,43.0,Andosols,14.6,Kizimen,14.6,Kizimen
92 _ 31.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,43.0,Andosols,14.6,Kizimen,14.6,Kizimen
92 _ 42.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,43.0,Andosols,14.6,Kizimen,14.6,Kizimen
92 _ 54.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,43.0,Andosols,14.6,Kizimen,14.6,Kizimen
92 _ 70,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,43.0,Andosols,14.6,Kizimen,14.6,Kizimen
92 _ 9,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,43.0,Andosols,14.6,Kizimen,14.6,Kizimen
93 _ 10,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,77.0,Andosols,4.5,Uchkoren,7.0,Bliznetsy
93 _ 137.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,77.0,Andosols,4.5,Uchkoren,7.0,Bliznetsy
93 _ 20,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,77.0,Andosols,4.5,Uchkoren,7.0,Bliznetsy
93 _ 29,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,77.0,Andosols,4.5,Uchkoren,7.0,Bliznetsy
93 _ 37,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,77.0,Andosols,4.5,Uchkoren,7.0,Bliznetsy
93 _ 48.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,77.0,Andosols,4.5,Uchkoren,7.0,Bliznetsy
93 _ 56,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,77.0,Andosols,4.5,Uchkoren,7.0,Bliznetsy
93 _ 60.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,77.0,Andosols,4.5,Uchkoren,7.0,Bliznetsy
93 _ 68.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,77.0,Andosols,4.5,Uchkoren,7.0,Bliznetsy
94 _ 28,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; volcano <= 100 km + SoilGrids >= 5 %,60.0,Andosols,54.5,Lauchachan,63.8,Khangar
94 _ 59.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; volcano <= 100 km + SoilGrids >= 5 %,60.0,Andosols,54.5,Lauchachan,63.8,Khangar
94 _ 77.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; volcano <= 100 km + SoilGrids >= 5 %,60.0,Andosols,54.5,Lauchachan,63.8,Khangar
94 _ 8,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; SoilGrids Andosols; volcano <= 100 km + SoilGrids >= 5 %,60.0,Andosols,54.5,Lauchachan,63.8,Khangar
95 _ 15,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,17.0,Podzols,39.1,Plosky,73.6,Taunshits
95 _ 18.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,17.0,Podzols,39.1,Plosky,73.6,Taunshits
95 _ 23,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,17.0,Podzols,39.1,Plosky,73.6,Taunshits
95 _ 28,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,17.0,Podzols,39.1,Plosky,73.6,Taunshits
95 _ 32,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,17.0,Podzols,39.1,Plosky,73.6,Taunshits
95 _ 37.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,17.0,Podzols,39.1,Plosky,73.6,Taunshits
95 _ 42.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,17.0,Podzols,39.1,Plosky,73.6,Taunshits
95 _ 56.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,17.0,Podzols,39.1,Plosky,73.6,Taunshits
95 _ 96.5,known,likely,Kamchatka volcanic ash; bulk density <= 0.90; volcano <= 100 km + SoilGrids >= 5 %,17.0,Podzols,39.1,Plosky,73.6,Taunshits
96 _ 15,unlikely,unknown,,0.0,Cambisols,1944.8,Kazbek,1944.8,Kazbek
96 _ 43.5,unlikely,unknown,,0.0,Cambisols,1944.8,Kazbek,1944.8,Kazbek
96 _ 6,unlikely,unknown,,0.0,Cambisols,1944.8,Kazbek,1944.8,Kazbek
97 _ 10,unlikely,unknown,,2.0,Cambisols,252.9,Elbrus,252.9,Elbrus
97 _ 104.5,unlikely,unknown,,0.0,Cambisols,320.8,Keluo Group,320.8,Keluo Group
97 _ 156,unlikely,unknown,,0.0,Cambisols,320.8,Keluo Group,320.8,Keluo Group
97 _ 17.5,unlikely,unknown,,0.0,Cambisols,320.8,Keluo Group,320.8,Keluo Group
97 _ 35,unlikely,unknown,,2.0,Cambisols,252.9,Elbrus,252.9,Elbrus
97 _ 38,unlikely,unknown,,0.0,Cambisols,320.8,Keluo Group,320.8,Keluo Group
97 _ 5,unlikely,unknown,,0.0,Cambisols,320.8,Keluo Group,320.8,Keluo Group
97 _ 57.5,unlikely,unknown,,0.0,Cambisols,320.8,Keluo Group,320.8,Keluo Group
97 _ 70.5,unlikely,unknown,,2.0,Cambisols,252.9,Elbrus,252.9,Elbrus
97 _ 78.5,unlikely,unknown,,0.0,Cambisols,320.8,Keluo Group,320.8,Keluo Group
98 _ 22,unlikely,unknown,,0.0,Cambisols,253.7,Kazbek,253.7,Kazbek
98 _ 48,unlikely,unknown,,0.0,Cambisols,253.7,Kazbek,253.7,Kazbek
98 _ 6.5,unlikely,unknown,,0.0,Cambisols,253.7,Kazbek,253.7,Kazbek
98 _ 75,unlikely,unknown,,0.0,Cambisols,253.7,Kazbek,253.7,Kazbek
99 _ 133,unlikely,unknown,,0.0,Cambisols,410.9,Nuomin,430.8,Keluo Group
99 _ 21,unlikely,unknown,,0.0,Cambisols,410.9,Nuomin,430.8,Keluo Group
99 _ 42.5,unlikely,unknown,,0.0,Cambisols,410.9,Nuomin,430.8,Keluo Group
99 _ 7,unlikely,unknown,,0.0,Cambisols,410.9,Nuomin,430.8,Keluo Group
99 _ 75.5,unlikely,unknown,,0.0,Cambisols,410.9,Nuomin,430.8,Keluo Group
Alghamdi_2020_1,unlikely,unknown,,0.0,Regosols,505.4,"Hutaymah, Harrat",558.1,"Kishb, Harrat"
AL-Kayssi_G1,unlikely,unknown,,0.0,Solonchaks,334.2,Feidat el-Mieza,523.9,Karaca Dag
AL-Kayssi_G10,unlikely,unknown,,0.0,Regosols,215.9,Tigris Lava Flows,364.2,Nemrut Dagi
AL-Kayssi_G11,unlikely,unknown,,0.0,Regosols,319.2,Tigris Lava Flows,450.2,Nemrut Dagi
AL-Kayssi_G12,unlikely,unknown,,0.0,Regosols,264.0,Tigris Lava Flows,402.0,Nemrut Dagi
AL-Kayssi_G13,unlikely,unknown,,0.0,Regosols,250.7,Feidat el-Mieza,403.2,Nemrut Dagi
AL-Kayssi_G14,unlikely,unknown,,0.0,Regosols,213.0,Feidat el-Mieza,371.6,Nemrut Dagi
AL-Kayssi_G15,unlikely,unknown,,0.0,Solonchaks,230.7,Feidat el-Mieza,390.4,Nemrut Dagi
AL-Kayssi_G2,unlikely,unknown,,0.0,Solonchaks,360.8,Feidat el-Mieza,511.7,Nemrut Dagi
AL-Kayssi_G3,unlikely,unknown,,0.0,Regosols,319.2,Tigris Lava Flows,450.2,Nemrut Dagi
AL-Kayssi_G4,unlikely,unknown,,0.0,Regosols,325.9,Feidat el-Mieza,475.6,Nemrut Dagi
AL-Kayssi_G5,unlikely,unknown,,0.0,Solonchaks,349.0,Feidat el-Mieza,498.1,Nemrut Dagi
AL-Kayssi_G6,unlikely,unknown,,0.0,Regosols,265.3,Feidat el-Mieza,430.7,Nemrut Dagi
AL-Kayssi_G7,unlikely,unknown,,0.0,Regosols,310.8,Feidat el-Mieza,448.4,Nemrut Dagi
AL-Kayssi_G8,unlikely,unknown,,0.0,Regosols,227.6,Tigris Lava Flows,366.4,Nemrut Dagi
AL-Kayssi_G9,unlikely,unknown,,0.0,Regosols,336.6,Feidat el-Mieza,521.0,Nemrut Dagi
Asghari_2014_C_1,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_C_2,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_C_3,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_C_4,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_F_1,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_F_2,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_F_3,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_F_4,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_R_1,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_R_2,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_R_3,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
Asghari_2014_R_4,unlikely,unknown,,0.0,Cambisols,66.9,Sabalan,268.9,Tskhouk-Karckar
B562 1 1 1,unlikely,unknown,,0.0,Acrisols,181.7,Bundaberg-Boyne Province,1280.5,McBride Volcanic Province
B562 11 1 1,unlikely,unknown,,0.0,Acrisols,181.7,Bundaberg-Boyne Province,1280.5,McBride Volcanic Province
B568 3 1 1,unlikely,unknown,,1.0,Acrisols,123.1,Bundaberg-Boyne Province,1221.7,McBride Volcanic Province
B569 5 1 1,unlikely,unknown,,0.0,Acrisols,181.7,Bundaberg-Boyne Province,1280.5,McBride Volcanic Province
BAMBRA_10,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
BAMBRA_11,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
BAMBRA_12,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
BAMBRA_13,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
BAMBRA_14,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
BAMBRA_15,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
BAMBRA_16,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
BAMBRA_17,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
BAMBRA_18,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
BAMBRA_19,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
BAMBRA_2,unlikely,unknown,,1.0,Cambisols,682.5,Ashikule Volcanic Field,682.5,Ashikule Volcanic Field
