layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,rmse,sample_type,sample_type_source,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
UNSODA_2660,UNSODA_P266,clay,2.4550940201525933,1.0395267678092384,3.837861862949209e-11,0.6268317081978478,15.200000000000005,26.9,57.9,2.1635833333333334,45.0,0.0104433461329951,unknown,no preparation stated in UNSODA or GSHP,5.695605907456688e-12,0.6270986446863442,2.427942708614954,1.0100000000020497,0.039278186910169,0.0104263547829627
UNSODA_2661,UNSODA_P266,clay loam,0.0057398678716253,1.1738186519435394,4.065540784030679e-35,0.4517731287932739,25.7,35.099999999999994,39.2,0.233625,125.0,0.0137079305679272,unknown,no preparation stated in UNSODA or GSHP,3.92754183054512e-18,0.4524856061373892,0.0033950638413295,1.01,0.2182495477497549,0.0128922056085005
UNSODA_2670,UNSODA_P267,silt loam,0.0168920425732588,1.2710819530958988,1.821408487695506e-18,0.4082020441879534,20.699999999999996,58.3,21.0,3.200416666666667,100.0,0.0141765006320792,unknown,no preparation stated in UNSODA or GSHP,6.984006527360374e-24,0.4102832363350408,0.0104057807339725,1.01,0.3210689805165684,0.0126719362807871
UNSODA_2671,UNSODA_P267,silt loam,0.0364150026544237,1.2503894862812874,6.25670297053635e-35,0.4462715288516282,18.700000000000006,63.99999999999999,17.299999999999997,6.515999999999999,150.0,0.0200696125978091,unknown,no preparation stated in UNSODA or GSHP,3.61737916664367e-27,0.4477676053794852,0.0223329331959949,1.01,0.2923361139637178,0.0180520576518721
UNSODA_2680,UNSODA_P268,loam,1.3032756402355208,1.2046735107624162,0.0396817363226082,0.6122778663876586,50.8,31.6,17.599999999999998,24.12,10.0,0.0224822603835742,unknown,no preparation stated in UNSODA or GSHP,0.0258712187673232,0.5934682769975377,1.4588525116531108,9.284719523073688,0.0200000000011374,0.0176623500759552
UNSODA_2681,UNSODA_P268,clay,5.672328440224555,1.1884412185423274,0.1711606539336023,0.5268144982133336,30.700000000000006,28.999999999999993,40.3,2.232,60.0,0.0084413033039611,unknown,no preparation stated in UNSODA or GSHP,0.170486876340168,0.5040047717637117,4.313803798523637,8.520065080196986,0.0217565908083596,0.0081144411180169
UNSODA_2682,UNSODA_P268,clay loam,3.664761064504885,1.093340318750737,1.8973623756490677e-18,0.503584287777116,41.7,19.899999999999995,38.4,0.5435833333333333,115.0,0.0091410424163727,unknown,no preparation stated in UNSODA or GSHP,2.3807269477072134e-24,0.5059310615355289,3.7254834064918447,1.0100151370584665,0.0928948466308843,0.0091429203242588
UNSODA_2683,UNSODA_P268,clay loam,0.7374927608809654,1.3398998716049717,0.1369513288449515,0.4765401535998774,42.2,22.299999999999997,35.5,1.4795833333333333,155.0,0.0102739396930618,unknown,no preparation stated in UNSODA or GSHP,0.1035036918510302,0.4671868040972501,1.233215368518295,10.999999999926056,0.0216441016315817,0.0065571408419766
UNSODA_2690,UNSODA_P269,clay,3.5969124522759097,1.2007255348490324,0.162288346213984,0.7418410071852998,8.699999999999996,28.000000000000004,63.3,540.0,10.0,0.0179039371023657,unknown,no preparation stated in UNSODA or GSHP,0.162288346213984,0.7418410071852998,3.5969124522759097,1.2007255348490324,0.1671702058657974,
UNSODA_2691,UNSODA_P269,clay,0.5138270738372004,1.4919564230701647,0.1714788581695024,0.6226589807080212,25.2,31.2,43.6,320.40000000000003,40.0,0.0080705306205009,unknown,no preparation stated in UNSODA or GSHP,0.1714788581695024,0.6226589807080212,0.5138270738372004,1.4919564230701647,0.3297391367891371,
UNSODA_2700,UNSODA_P270,clay loam,0.4828733983279482,1.4008660671236262,0.2271173401797955,0.7639804071938668,20.699999999999996,47.0,32.300000000000004,280.8,10.0,0.0126433041769366,unknown,no preparation stated in UNSODA or GSHP,0.2271173401797955,0.7639804071938668,0.4828733983279482,1.4008660671236262,0.2861558835147727,
UNSODA_2701,UNSODA_P270,clay loam,0.7846838149886868,1.377669676875709,0.144064193324882,0.5622527155943928,21.299999999999997,47.5,31.2,349.2,35.0,0.0066842480167841,unknown,no preparation stated in UNSODA or GSHP,0.144064193324882,0.5622527155943928,0.7846838149886868,1.377669676875709,0.2741365969033967,
UNSODA_2710,UNSODA_P271,silt loam,1.30811419368139,1.2207505363440476,1.2950549682618876e-12,0.5801511042118256,17.500000000000004,65.99999999999999,16.5,5.3999999999999995,10.0,0.0166789543540975,unknown,no preparation stated in UNSODA or GSHP,8.806406306423237e-37,0.5836587845346868,1.2645367397749692,1.1087448381686842,0.2014657073097031,0.0166655342110317
UNSODA_2711,UNSODA_P271,silt loam,0.2821504733268267,1.2140392789648051,4.615868620380508e-19,0.4798680570431688,15.000000000000004,66.80000000000001,18.200000000000003,1.5119999999999998,27.5,0.0123166410499068,unknown,no preparation stated in UNSODA or GSHP,9.18687968648718e-20,0.4842461975168472,0.2457930334604593,1.01,0.220519854480199,0.011639824199097
UNSODA_2712,UNSODA_P271,silt loam,0.092583305419526,1.2037494426337838,7.599489739518196e-15,0.4022341192948546,13.900000000000002,62.0,24.1,0.7999999999999999,42.5,0.0154373155387684,unknown,no preparation stated in UNSODA or GSHP,7.491034685673896e-23,0.4044173637181409,0.073458371601145,1.01,0.215750619043493,0.0146695278961721
UNSODA_2713,UNSODA_P271,silt loam,0.1594603100289521,1.119415584492677,3.644764574061778e-23,0.3709258019197594,12.5,65.5,22.0,0.2555833333333333,95.0,0.0131537757382674,unknown,no preparation stated in UNSODA or GSHP,1.6892675017188962e-22,0.3714625077663371,0.1397802609494191,1.01,0.1221765098484651,0.0130364286520007
UNSODA_2720,UNSODA_P272,silt loam,1.0189239500029628,1.170004987251213,8.73244701276085e-22,0.5837316187257746,19.799999999999997,65.2,15.0,8.64,10.0,0.0246343841278292,unknown,no preparation stated in UNSODA or GSHP,1.2772993563853097e-21,0.5839909022421895,0.8623870136592532,1.01,0.1743020201331843,0.0238555847902639
UNSODA_2721,UNSODA_P272,silt loam,0.1465915563131791,1.2475438515400403,1.939809586727824e-16,0.4722821090189973,24.2,60.0,15.8,1.836,35.0,0.0141619761591536,unknown,no preparation stated in UNSODA or GSHP,1.251536498672712e-23,0.4762497545748658,0.1125916729316976,1.0100000000000031,0.2645398451057141,0.012704420156244
UNSODA_2722,UNSODA_P272,silt loam,0.0653414993949256,1.2304288193589046,5.576732849025795e-31,0.4024253280383704,27.800000000000004,54.7,17.5,0.3959999999999999,75.0,0.016289704035118,unknown,no preparation stated in UNSODA or GSHP,1.0374964442331351e-31,0.4039592653714142,0.0449293648876372,1.01,0.255695286487602,0.0149297983546067
UNSODA_2723,UNSODA_P272,silt loam,0.0226257786208238,1.2576773684947282,8.181978628864069e-25,0.3907456953080424,28.300000000000004,56.49999999999999,15.2,0.0684166666666666,125.0,0.0121931996448025,unknown,no preparation stated in UNSODA or GSHP,2.17996669248877e-21,0.3925484187701152,0.013938208843673,1.01,0.3028220748528606,0.0106971834481863
UNSODA_2732,UNSODA_P273,silt loam,0.0514603913786178,1.1967725466408414,6.306170901310938e-33,0.3791227721506433,25.7,56.8,17.5,0.18,80.0,0.0169833121976118,unknown,no preparation stated in UNSODA or GSHP,3.3623323316793476e-39,0.3803391360216868,0.0370126624654246,1.01,0.215820319335868,0.0159716310493092
UNSODA_2740,UNSODA_P274,clay loam,1.0935219546959645,1.1720718914281243,1.1456310965802987e-09,0.7103694615067794,30.700000000000006,39.599999999999994,29.7,20.88,17.5,0.0110339231616261,unknown,no preparation stated in UNSODA or GSHP,2.3123059274460655e-14,0.6994617678421484,1.1686469907299264,1.6091681503646589,0.1036928605367361,0.0106030317121767
UNSODA_2741,UNSODA_P274,loam,0.5432701834592473,1.2254226610872876,0.0008005579185078,0.6731977538874001,31.299999999999994,45.70000000000001,23.0,18.358333333333334,50.0,0.00371420029806,unknown,no preparation stated in UNSODA or GSHP,1.3604488175141226e-21,0.6723550303197907,0.551590816432753,1.2545695320904002,0.1784706120943576,0.0037006900475529
UNSODA_2742,UNSODA_P274,loam,0.7731683743560563,1.223447194850642,0.0361280742767508,0.6623211462851255,37.4,38.0,24.6,24.84,80.0,0.0070808308505235,unknown,no preparation stated in UNSODA or GSHP,0.0184355027402905,0.6584312221346167,0.8641713023843585,1.3920225802597683,0.1479380293489895,0.0069841756046155
UNSODA_2743,UNSODA_P274,clay loam,0.9002562584385199,1.2130237576764822,0.0860136641428969,0.7117783318798824,26.700000000000003,42.3,31.0,13.32,110.0,0.0057097881374869,unknown,no preparation stated in UNSODA or GSHP,0.0233984879929297,0.6995426193646799,1.2061364368897718,2.0629363518130233,0.0804291016099785,0.003993477653694
UNSODA_2750,UNSODA_P275,loam,1.2210097961691269,1.129930114386355,7.8065170309692e-24,0.6133179652980465,51.7,29.799999999999997,18.5,7.920000000000001,15.0,0.0150620866116952,unknown,no preparation stated in UNSODA or GSHP,1.4878317057934681e-16,0.6165439049480436,1.1595125554325618,1.0100000000523257,0.1308175316005471,0.0148856971610183
UNSODA_2751,UNSODA_P275,sandy loam,0.21569443380236,1.112381532990525,2.874604938079318e-38,0.4846536015978663,55.400000000000006,26.0,18.6,1.08,45.0,0.0184620360851306,unknown,no preparation stated in UNSODA or GSHP,1.577128889643082e-57,0.4841827062812328,0.1710725788841892,1.01,0.1173853661114242,0.017969891035874
UNSODA_2752,UNSODA_P275,loam,0.0334973047734181,1.2168449818019529,9.832061594014034e-22,0.436002840635659,50.0,31.0,19.0,0.6227916666666666,80.0,0.0185086297465322,unknown,no preparation stated in UNSODA or GSHP,4.3322443088070054e-21,0.4380750297329744,0.0241302177740505,1.01,0.2396204633313541,0.017162930971899
UNSODA_2753,UNSODA_P275,sandy loam,0.025358771377661,1.2657991719118784,7.420017256453302e-15,0.4377163763090976,54.400000000000006,28.300000000000004,17.299999999999997,0.18,110.0,0.019559078013023,unknown,no preparation stated in UNSODA or GSHP,5.286091805102731e-19,0.4408600830783425,0.0175508963579872,1.01,0.2992869687371796,0.0179831364908261
UNSODA_2760,UNSODA_P276,silt loam,0.5963954391346016,1.088545685770908,7.704656046845066e-25,0.4996728401672233,39.4,54.99999999999999,5.6000000000000005,15.336,10.0,0.0164853536283691,unknown,no preparation stated in UNSODA or GSHP,1.1409319272307866e-25,0.499693475163192,0.5307345478436934,1.01,0.0897735180581195,0.0162872727453379
UNSODA_2761,UNSODA_P276,silt loam,0.3386325577522928,1.1960453403728455,2.7959607773787003e-30,0.4860855509984934,40.7,54.2,5.1,8.532,30.0,0.0222380638962649,unknown,no preparation stated in UNSODA or GSHP,4.5762680916420346e-37,0.4872965142670756,0.256664273867457,1.01,0.2082769031092724,0.0211236817059536
UNSODA_2762,UNSODA_P276,sandy loam,0.6544939274932051,1.287856254892794,0.0112157411608152,0.4690783297580033,64.1,30.9,5.0,32.76,52.5,0.0062746844099696,unknown,no preparation stated in UNSODA or GSHP,4.92855018271954e-19,0.4646950350416307,0.7520059744254858,1.540082564852019,0.1704399794073327,0.0060731258365467
UNSODA_2763,UNSODA_P276,loamy sand,0.2461550418056853,1.8190248850102215,0.0490000009999999,0.4635775169249791,76.9,20.3,2.8000000000000003,16.236,75.0,0.0157414503682582,unknown,no preparation stated in UNSODA or GSHP,0.0490000009999999,0.4519419228610116,0.3242243943703102,3.621223911552492,0.194152550409287,0.0139024193446809
UNSODA_2764,UNSODA_P276,sandy loam,0.2456112980504674,1.646443132603295,0.0690000009999999,0.4953002254915361,68.9,27.500000000000004,3.5999999999999996,7.956,100.0,0.0096763976072645,undisturbed,UNSODA lab comment: undisturbed samples,0.0690000009999999,0.492538270902504,0.2668263356035529,1.845044494884263,0.3377011891465076,0.0095697322726216
UNSODA_2765,UNSODA_P276,sandy loam,0.1538105307025846,1.3058914942127302,1.6387490050415382e-16,0.4582713055951675,60.0,37.2,2.8000000000000003,0.8784166666666667,127.5,0.0070969311382423,undisturbed,UNSODA lab comment: undisturbed samples,1.2674944561562018e-29,0.4644123750672685,0.115576161671864,1.010000005696425,0.3294415493826494,0.0064877022527364
UNSODA_3000,UNSODA_P300,sandy loam,0.3238882709862654,1.0557036598885572,3.0262242633359167e-06,0.3978898616781889,67.9,20.725,11.375,,5.0,0.0009364385614929,undisturbed,UNSODA lab comment: undisturbed samples,3.0262242633359167e-06,0.3978898616781889,0.3238882709862654,1.0557036598885572,0.0527644849639314,
UNSODA_3010,UNSODA_P301,sandy loam,0.1508652127455169,1.1268610877012477,7.946769336210147e-06,0.4257746791204387,50.1,44.175,5.7250000000000005,,6.0,0.0008602727705491,undisturbed,UNSODA lab comment: undisturbed samples,7.946769336210147e-06,0.4257746791204387,0.1508652127455169,1.1268610877012477,0.1125791715463696,
UNSODA_3020,UNSODA_P302,sand,0.18319111032323,2.408687761014229,0.1916579407801899,0.4490060996088106,86.2,13.375,0.425,,5.0,0.0014947352036405,undisturbed,UNSODA lab comment: undisturbed samples,0.1916579407801899,0.4490060996088106,0.18319111032323,2.408687761014229,0.5848361850026884,
UNSODA_3030,UNSODA_P303,silty clay,0.345905368049844,1.234543877438679,0.4148277701499612,0.579962881033656,2.200000000000002,48.0,49.8,,11.0,0.0002897235841774,undisturbed,UNSODA lab comment: undisturbed samples,0.4293723538916394,0.5799847276965293,0.2953682324028927,1.17269870628763,0.2411892255048203,0.0002839793092658
UNSODA_3031,UNSODA_P303,clay loam,1.2098412960328166,1.127246520492588,0.1976741600066168,0.5257911220688698,21.299999999999997,43.275000000000006,35.425000000000004,,30.0,0.0019562890023174,undisturbed,UNSODA lab comment: undisturbed samples,0.2505721338744087,0.5257180894770456,0.9091046418950124,1.0100000000002305,0.1715474563280085,0.0018958110833686
UNSODA_3032,UNSODA_P303,clay loam,0.5092709472113015,1.1153915793938862,0.0308387044740795,0.5461336963282516,34.699999999999996,29.625,35.675000000000004,,64.0,0.0029958516050251,undisturbed,UNSODA lab comment: undisturbed samples,0.2166954997214689,0.5456708128579928,0.3051758642999364,1.01,0.2396680758042383,0.0028240576075857
UNSODA_3033,UNSODA_P303,clay loam,0.2453817205581192,1.7718684835600649,0.2724714649574664,0.568998891548995,28.000000000000004,34.12499999999999,37.875,,145.0,0.0049936286623962,undisturbed,UNSODA lab comment: undisturbed samples,0.2813446406898153,0.5697771778462654,0.197159062741036,1.5837553973370515,0.5895385427897433,0.0049142441968111
UNSODA_3050,UNSODA_P305,loamy sand,1.1965947835863824,1.5754366534067694,4.116393712196498e-16,0.9813295058019512,74.25625,22.843750000000004,2.9000000000000004,0.8114583333333334,,0.0042842357801944,undisturbed,UNSODA lab comment: undisturbed samples,4.170967738669861e-16,0.9999999999996472,1.155347616033777,1.425390389864364,0.4147463437678798,0.0042815664485608
UNSODA_3090,UNSODA_P309,silty clay,0.2567601996436174,1.1998455678180702,2.613264989278067e-16,0.4238013850798514,2.100000000000002,54.925,42.975,0.8125,10.0,0.0076992649272134,undisturbed,UNSODA lab comment: undisturbed samples,2.9746957066884894e-19,0.431087483192596,0.2532798506404169,1.0100000000000997,0.2008221082596883,0.0076201712809581
UNSODA_3091,UNSODA_P309,silty clay,0.0001,1.407447165486404,2.026424872603784e-17,0.1447077162965868,2.300000000000002,53.6,44.1,0.6416666666666667,32.0,0.0045940925870739,undisturbed,UNSODA lab comment: undisturbed samples,2.026424872603784e-17,0.1447077162965868,0.0001,1.407447165486404,0.2894937554160998,
UNSODA_3100,UNSODA_P310,silty clay loam,0.0721020014546419,3.020269719514986,0.3455673713835974,0.6509107045790895,14.3,51.425,34.275,7.0,5.5,0.0072463829960515,undisturbed,UNSODA lab comment: undisturbed samples,0.3455673713835974,0.6509107045790895,0.0721020014546419,3.020269719514986,0.6689037427556019,
UNSODA_3101,UNSODA_P310,silty clay loam,0.2064703532733521,1.346538477534336,0.1549248895903187,0.8157165316704379,10.299999999999995,52.325,37.375,2.3249999999999997,24.0,0.0023103513871533,undisturbed,UNSODA lab comment: undisturbed samples,0.2767658576299515,0.8301346154957864,0.0910531197739252,1.0100000772093989,0.693092276231043,0.0008515771711052
UNSODA_3102,UNSODA_P310,silty clay loam,0.474465640819029,1.3792466590630643,0.1605623482344695,0.6758460177221448,11.3,52.075,36.625,4.541666666666667,55.0,0.0023684642356158,undisturbed,UNSODA lab comment: undisturbed samples,0.2044980111398326,0.6988882575443878,0.2952058508044847,1.0100000003914562,0.5416280100623767,0.001550719930398
UNSODA_3103,UNSODA_P310,silty clay loam,0.4534204669382832,1.345949911019442,0.1130380957479466,0.6801609283782205,5.700000000000005,58.14999999999999,36.150000000000006,,90.0,0.005183800909654,undisturbed,UNSODA lab comment: undisturbed samples,0.1750312814721626,0.699325736543851,0.2681244176605278,1.01,0.5221097236610266,0.0046009207803346
UNSODA_3110,UNSODA_P311,silty clay loam,0.0866153079575867,1.2058065726460203,0.0614053129421094,0.5712941488579057,12.4,53.5,34.099999999999994,3.7916666666666665,10.0,0.0008901659544342,undisturbed,UNSODA lab comment: undisturbed samples,0.0037976785379679,0.5710254421824333,0.094152416605577,1.2334589550793642,0.1411537294558222,0.0008890741748245
UNSODA_3111,UNSODA_P311,silty clay loam,0.2666734673501517,1.1367257790910434,5.064151617430841e-09,0.60256625035699,6.2999999999999945,55.60000000000001,38.1,4.083333333333333,22.5,0.0017920579731836,undisturbed,UNSODA lab comment: undisturbed samples,0.0001699741813455,0.606833155662543,0.2432865444968242,1.010000420029107,0.1411099649843809,0.0016253115080251
UNSODA_3112,UNSODA_P311,silty clay loam,0.0741300742026938,1.2878963281472515,4.6374312630975746e-27,0.591367190068016,7.299999999999995,55.925,36.775000000000006,4.541666666666667,45.0,0.0158305638269478,undisturbed,UNSODA lab comment: undisturbed samples,7.768235510322845e-20,0.5951827268137047,0.0340377961139687,1.01,0.4156884037783792,0.0137542495742037
UNSODA_3113,UNSODA_P311,silty clay loam,0.1891237130589161,1.7372912928415285,0.2313811882485337,0.5765138992759733,5.700000000000005,58.14999999999999,36.150000000000006,,87.5,0.0059414742866373,undisturbed,UNSODA lab comment: undisturbed samples,0.2224408915351426,0.5729615938791656,0.2162548460376369,1.9684661764108689,0.3290963067827062,0.005878601063485
UNSODA_3120,UNSODA_P312,silty clay,0.2420826267772414,1.2332331660359022,1.9618747942703218e-15,0.641483373393508,11.848484848484851,44.65151515151515,43.5,0.1458333333333333,7.5,0.0214995396462302,disturbed,UNSODA lab comment: packed or disturbed samples,8.413729512911319e-20,0.6445647157041537,0.1757777859514531,1.01,0.2519711880848453,0.019587149223029
UNSODA_3130,UNSODA_P313,sand,0.2745486421542831,2.4487027832444075,0.1120000009999978,0.4996064494563673,87.1,9.9,3.0,,7.5,0.0094857833982497,undisturbed,UNSODA lab comment: undisturbed samples,0.1111811409717006,0.4798878488531576,0.3557191479912301,5.622917474825029,0.2020150103900478,0.0062550477782683
UNSODA_3131,UNSODA_P313,loamy sand,0.2332133141595149,2.707570621958807,0.1170000009999999,0.4135053663616492,85.2,9.3,5.5,,22.5,0.009478587669562,undisturbed,UNSODA lab comment: undisturbed samples,0.1170000009999999,0.3757793877110422,0.2803535402950949,10.999999999999998,0.1200049291734167,0.0044930578325285
UNSODA_3132,UNSODA_P313,sand,0.2984314387507226,2.7866255923607555,0.0620000009999999,0.3080661718758961,90.1,5.500000000000001,4.3999999999999995,,53.5,0.0042109967780197,undisturbed,UNSODA lab comment: undisturbed samples,0.0612753464918481,0.298558612356895,0.376436599980429,5.015254013814466,0.2795324220574841,0.0024477649412652
UNSODA_3141,UNSODA_P314,sand,0.2711441367368662,2.338754021925475,0.0819328431251243,0.3525993544830715,91.6,5.1000000000000005,3.3000000000000003,,22.5,0.0053457039462517,undisturbed,UNSODA lab comment: undisturbed samples,0.0722314612718525,0.3425308181780617,0.3645759174275516,4.088415469600164,0.2330001499661172,0.0043432972758247
UNSODA_3142,UNSODA_P314,sand,0.3310673169930607,2.5020753898003028,0.0670000009999999,0.3822589762233329,92.3,4.199999999999999,3.5000000000000004,,38.0,0.0082663080477602,undisturbed,UNSODA lab comment: undisturbed samples,0.0657534539249972,0.3620854264330639,0.4464314612400747,7.355205812797718,0.152101638543629,0.00388638291555
UNSODA_3143,UNSODA_P314,sand,0.292557384655661,3.1346604508210474,0.0530000009999999,0.3503070202130601,93.4,3.0000000000000004,3.5999999999999996,,68.5,0.0055754022381663,undisturbed,UNSODA lab comment: undisturbed samples,0.0530000009999999,0.3389810658716488,0.3678362866163405,6.310399915276395,0.2606303598127357,0.00254810709168
UNSODA_3144,UNSODA_P314,sand,0.2808318778527382,3.1279460568615525,0.0640000009999999,0.3516567299963296,94.8,4.1,1.1,,98.5,0.0044051136963484,undisturbed,UNSODA lab comment: undisturbed samples,0.0640000009999964,0.3429719551836411,0.3417625444015895,5.2128067165594505,0.328063935391457,0.0025500022157823
UNSODA_3150,UNSODA_P315,loamy sand,0.2630899857108428,2.0261804905721235,0.1374417598249136,0.4579098384216998,83.8,5.800000000000001,10.4,,7.5,0.0020366582440855,undisturbed,UNSODA lab comment: undisturbed samples,0.1278376908034548,0.429886570448295,0.3053356150559693,3.2933837110547186,0.2483908839962142,0.0015907156739763
UNSODA_3151,UNSODA_P315,loamy sand,0.254152248146735,2.156761709037714,0.1055194306710719,0.4329709869798173,85.7,9.1,5.2,,22.5,0.0034961299604327,undisturbed,UNSODA lab comment: undisturbed samples,0.0887113745787088,0.4207997890421273,0.3555024888932659,3.948203484605001,0.201112725000783,0.0013053048237868
UNSODA_3152,UNSODA_P315,loamy sand,0.3135202052525875,2.275312249514528,0.0935512336703805,0.4182737570397599,84.5,11.1,4.3999999999999995,,38.0,0.0041349140048273,undisturbed,UNSODA lab comment: undisturbed samples,0.0874225530927403,0.351619025561395,0.3307262891471931,10.999999999883071,0.0914898446996955,0.002060251741878
UNSODA_3153,UNSODA_P315,sand,0.3269142491236181,2.616120025811167,0.0750000009999999,0.4179728658208029,88.6,7.800000000000002,3.5999999999999996,,68.5,0.0073776272656031,undisturbed,UNSODA lab comment: undisturbed samples,0.0684160408531322,0.3981393428217329,0.452176571745936,7.565769638189869,0.1487342791549969,0.0011248787481071
UNSODA_3154,UNSODA_P315,sand,0.2893257080743987,2.640875306433375,0.0670000009999999,0.4171883112955474,89.1,6.4,4.5,,83.5,0.0045365594816385,undisturbed,UNSODA lab comment: undisturbed samples,0.0628104517901041,0.4038805193625684,0.3689953323642473,4.65960747478686,0.2709207694087787,0.0012960994469949
UNSODA_3155,UNSODA_P315,sand,0.317489787656909,3.11110136979179,0.0630000009999999,0.3832260164300712,92.2,4.3999999999999995,3.4000000000000004,,114.0,0.0064892714015909,undisturbed,UNSODA lab comment: undisturbed samples,0.063000000999006,0.3691301852400398,0.4060314352538021,6.691620366555673,0.2391169824758806,0.0014412519792782
UNSODA_3160,UNSODA_P316,loamy sand,0.3905799767842527,2.3166267210990954,0.1190287576290059,0.6813113289305042,85.2,10.1,4.7,,7.5,0.0058651159651278,undisturbed,UNSODA lab comment: undisturbed samples,0.1147201856145543,0.5227512325514383,0.3563380042616894,10.9999999527191,0.1033257303343553,0.0043718153526043
UNSODA_3161,UNSODA_P316,loamy sand,0.2247166295780049,3.12667588730844,0.1090000009999999,0.5422648271012426,85.3,8.9,5.800000000000001,,22.5,0.0116886273405018,undisturbed,UNSODA lab comment: undisturbed samples,0.1090000009999999,0.4998393097346074,0.2801527910978043,10.999999999999998,0.1409219862496996,0.0053403919856786
UNSODA_3162,UNSODA_P316,sand,0.2080463077130497,3.22446583549963,0.0820000009999998,0.4224426889036847,88.1,8.9,3.0,,53.5,0.0082519319632941,undisturbed,UNSODA lab comment: undisturbed samples,0.0820000009999999,0.3947757723343362,0.2686314826451157,10.999999747487152,0.1400613204154118,0.0031930077857368
UNSODA_3163,UNSODA_P316,sand,0.179181689403939,3.420556814264583,0.0740000009999998,0.4101251669976779,91.0,6.2,2.8000000000000003,,76.0,0.009843955644312,undisturbed,UNSODA lab comment: undisturbed samples,0.0740000009999999,0.4038101436715355,0.2141088114877673,4.783045411351087,0.3983151477390262,0.0090664974839699
UNSODA_3164,UNSODA_P316,sand,0.1684980206563066,4.428821913649846,0.0790000009999999,0.3905524908954434,91.40000000000002,6.1999999999999895,2.4,,106.5,0.0041920393512113,undisturbed,UNSODA lab comment: undisturbed samples,0.0790000009999999,0.3884341357231394,0.1767863252223574,4.804980661714716,0.6534750781861348,0.0040887270892785
UNSODA_3165,UNSODA_P316,sand,0.2173564711378298,3.02776048552968,0.0850000009999999,0.4000108269523525,89.60000000000001,7.3,3.1,,136.5,0.0061579973116953,undisturbed,UNSODA lab comment: undisturbed samples,0.0850000009999987,0.3920328239230312,0.2669931736517921,4.528080844061705,0.3520297736412692,0.0046110986757952
UNSODA_3170,UNSODA_P317,loamy sand,0.2734352605452789,2.4429119069428653,0.0960000009999998,0.4309265647402395,81.60000000000001,13.4,5.0,,7.5,0.0058080401356104,undisturbed,UNSODA lab comment: undisturbed samples,0.0943428304340936,0.4225397984880762,0.3224097289557217,3.2148944316968477,0.3815757321250809,0.0052511056665146
UNSODA_3171,UNSODA_P317,loamy sand,0.1598919800116479,3.346715188288235,0.0900000009999999,0.3660443287847758,85.0,9.4,5.6000000000000005,,38.0,0.003734833562296,undisturbed,UNSODA lab comment: undisturbed samples,0.0900000009999999,0.3582930649111605,0.1874397199425461,4.533865095168272,0.4143307864286307,0.0026324028444024
UNSODA_3172,UNSODA_P317,sand,0.1780338807872983,3.57896914164221,0.0810000009999999,0.3785873027613373,90.6,4.8,4.6,,53.5,0.0041680005507262,undisturbed,UNSODA lab comment: undisturbed samples,0.0810000009999999,0.3687278036135941,0.2114711480730879,5.222346346643373,0.3814629281179616,0.0026234220328556
UNSODA_3173,UNSODA_P317,sand,0.1561986600387281,2.761679927027389,0.0950000009999999,0.3455474169775392,91.5,3.6000000000000005,4.9,,76.0,0.0055361898783397,undisturbed,UNSODA lab comment: undisturbed samples,0.0950000009999999,0.3387901466387925,0.1966281387284153,4.238916357115995,0.3247094708523435,0.0042499162482077
UNSODA_3174,UNSODA_P317,sand,0.1572690241826611,2.619225224759993,0.1303786372512258,0.3723829406650878,91.7,8.1,0.2,,106.5,0.0034195425294767,undisturbed,UNSODA lab comment: undisturbed samples,0.1280069284013398,0.3709028024598846,0.1725306920956138,2.871172693337926,0.5020728788038926,0.0033566849339335
UNSODA_3175,UNSODA_P317,sand,0.6020030136961294,4.002875750400031,0.0320000009999999,1.0,97.0,2.8,0.2,,137.0,0.006651031542509,undisturbed,UNSODA lab comment: undisturbed samples,0.0320000009999999,1.0,0.6571807431860949,10.999999993993658,0.2518955141631213,0.005853372956808
UNSODA_3180,UNSODA_P318,sandy clay loam,0.2812273725645474,3.043062216349908,0.2411000009999999,0.4440509495381364,63.6,16.4,20.0,,38.0,0.0067921603597903,undisturbed,UNSODA lab comment: undisturbed samples,0.2251344137747337,0.4332348406370042,0.3918660342686882,10.999999999883457,0.1059466517868322,0.0038817220949867
UNSODA_3181,UNSODA_P318,sand,0.1736321229266549,4.072861116501626,0.0796000009999999,0.4211376235735283,89.0,4.6,6.4,,76.0,0.0100096927998858,undisturbed,UNSODA lab comment: undisturbed samples,0.0796000009999999,0.4122315463751808,0.2148463832587378,7.38103893162092,0.2939492767738878,0.0079047815379993
UNSODA_3182,UNSODA_P318,sand,0.270169326523374,3.4025970647236536,0.0880000009999998,0.3931934685333245,92.0,5.2,2.8000000000000003,,106.5,0.0115207680022232,undisturbed,UNSODA lab comment: undisturbed samples,0.0880000009999998,0.3786184325998172,0.35758819935538,10.999999999999876,0.1499059209629217,0.0065116869456456
UNSODA_3183,UNSODA_P318,sand,0.331069772189337,3.547979269724358,0.0760000009999999,0.4560385960951157,93.3,5.0,1.7000000000000002,,167.0,0.0090148530834654,undisturbed,UNSODA lab comment: undisturbed samples,0.0760000009999999,0.3754741720374664,0.3339077824508372,10.999999999999032,0.2094680083037967,0.0075993167847749
